PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
262615,SOUTH TOWNE SQUARE DIALYSIS CLINIC,11107 SOUTH TOWNE SQUARE,,SAINT LOUIS,MO,63123,3148943400,Profit,Y,Y,262615,38.5180409,-90.334912
262616,FRESENIUS MEDICAL SERVICES O'FALLON,4663 HIGHWAY K,,OFALLON,MO,63368,6363004036,Profit,Y,Y,262616,38.7167201,-90.7028436
262617,DSI - LEE'S SUMMIT RENAL CENTER,100 NE MISSOURI RD SUITE 100,,LEES SUMMIT,MO,64086,8165243312,Profit,Y,Y,262617,38.942281,-94.37645
262618,RENAL CARE GROUP OF SOUTHEAST MISSOURI,1723 BROADWAY STE # 105,,CAPE GIRARDEAU,MO,63701,5733347861,Profit,Y,Y,262618,0,0
262619,FMC - TESSON FERRY DIALYSIS,13134 TESSON FERRY ROAD,,SAINT LOUIS,MO,63128,3148437390,Profit,Y,Y,262619,38.48894,-90.382195
262620,PREMIER DIALYSIS OF WEST COUNTY,13190 SOUTH OUTER 40 ROAD,,CHESTERFIELD,MO,63017,3147542101,Profit,Y,Y,262620,38.637057,-90.489051
262621,ELLISVILLE DIALYSIS CENTER,257 CLARKSON ROAD,,ELLISVILLE,MO,63011,6362077401,Non-Profit,Y,N,262621,38.600323,-90.585015
262622,"DIALYSIS CLINICS, INC - WARRENSBURG",609 C EAST YOUNG ST,,WARRENSBURG,MO,64093,6604291110,Non-Profit,Y,N,262622,38.7724649,-93.722377
262623,RAI CARE CENTER ARMORY ST,105 ARMORY STREET,,FREDERICKTOWN,MO,63645,5737832089,Profit,Y,N,262623,37.5597549,-90.3047242
262624,PREMIER DIALYSIS OF FERGUSON,800 CHAMBERS ROAD,,FERGUSON,MO,63135,3145247608,Profit,Y,Y,262624,38.7492292,-90.293699
262625,NORTH SAINT LOUIS COUNTY DIALYSIS,13119 NEW HALLS FERRY ROAD,,FLORISSANT,MO,63033,3143833242,Profit,Y,N,262625,38.7953333,-90.2894711
262626,EASTLAND DIALYSIS,19101 E VALLEY VIEW PKWY STE E,,INDEPENDENCE,MO,64055,8167956018,Profit,Y,Y,262626,39.0371998,-94.3551474
262627,FRONTENAC HOME DIALYSIS CENTER,10435 CLAYTON RD SUITE 201,,FRONTENAC,MO,63131,3145670645,Profit,N,Y,262627,38.634217,-90.410433
262628,EUREKA DIALYSIS CENTER,419 MERAMEC BLVD,,EUREKA,MO,63025,6365872063,Profit,Y,Y,262628,38.5072127,-90.6338447
262629,FMC - WENTZVILLE,1534 WEST MEYER ROAD,,WENTZVILLE,MO,63385,6368874046,Profit,Y,Y,262629,38.8245841,-90.8775072
262630,FMC - CENTERPOINT,19401 E 37TH TERRACE COURT SOUTH SUITE 200,,INDEPENDENCE,MO,64057,8167956559,Profit,Y,Y,262630,0,0
262631,DSI - WESTPORT,3947 BROADWAY ST,,KANSAS CITY,MO,64111,8165311181,Profit,Y,N,262631,39.055295,-94.590441
262632,FMC - SULLIVAN,123 PROGRESS PARKWAY,,SULLIVAN,MO,63080,5734682485,Profit,Y,Y,262632,0,0
262633,FMC - FLORISSANT,577 HODERSHELL ROAD,,FLORISSANT,MO,63031,3148312178,Profit,Y,Y,262633,38.8040666,-90.3634602
262634,TIMBERLAKE DIALYSIS,12110 HOLMES RD,,KANSAS CITY,MO,64145,8169423827,Profit,Y,N,262634,38.908745,-94.588254
262635,DEXTER DIALYSIS,2010 N OUTER RD,,DEXTER,MO,63841,5736243452,Profit,Y,N,262635,36.8103928,-89.9718277
262636,VILLA OF WATERBURY,929 WATERBURY FALLS DRIVE,,O FALLON,MO,63368,6363290697,Profit,Y,N,262636,38.724332,-90.6957438
262637,HANNIBAL DIALYSIS,3140 PALMYRA ROAD,,HANNIBAL,MO,63401,5734060165,Profit,Y,Y,262637,39.7251497,-91.3875069
262638,VILLA OF WENTZVILLE,1126 W PEARCE BLVD,SUITE 118,WENTZVILLE,MO,63385,6366391655,Profit,Y,N,262638,38.8102578,-90.8660049
262639,VILLA OF ST JOHN,9030 ST CHARLES ROCK ROAD,,SAINT LOUIS,MO,63114,3144291724,Profit,Y,N,262639,38.7127244,-90.3540677
262640,MAPLE VALLEY DIALYSIS,649 MAPLE VALLEY DRIVE,,FARMINGTON,MO,63640,5737470946,Profit,Y,Y,262640,37.7903967,-90.4387015
262641,LAKE ST LOUIS AT HOME,202 BREVCO PLAZA,,LAKE SAINT LOUIS,MO,63367,6366254460,Profit,N,N,262641,38.8036184,-90.7844164
263300,CARDINAL GLENNON CHILDRENS HOSPITAL DIALYSIS,1465 S GRAND BLVD,RENAL DIALYSIS UNIT 3RD FLOOR,SAINT LOUIS,MO,63104,3142686423,Non-Profit,Y,Y,263300,38.6215231,-90.2384023
263301,SAINT LOUIS CHILDRENS HOSPITAL DIALYSIS,ONE CHILDRENS PLACE,2N90,SAINT LOUIS,MO,63110,3144546065,Non-Profit,Y,Y,263301,38.6373671,-90.2658911
263302,CHILDRENS MERCY HOSPITAL DIALYSIS,2401 GILLHAM RD,,KANSAS CITY,MO,64108,8162343100,Non-Profit,Y,Y,263302,39.083731,-94.577339
263506,OZARKS DIALYSIS SERVICES - PRIMROSE,1001 E. PRIMROSE,,SPRINGFIELD,MO,65807,4178753307,Non-Profit,N,Y,263506,37.147436,-93.280308
263508,OZARKS DIALYSIS SERVICES - SOUTH,3525 S NATIONAL,STE 108,SPRINGFIELD,MO,65807,4172697082,Profit,Y,N,263508,37.150924,-93.28012
263510,OZARKS DIALYSIS SERVICES - MONETT,825 HIGHWAY 60,STE B,MONETT,MO,65708,4173541111,Non-Profit,Y,N,263510,36.913985,-93.9121512
270003,ST PETERS HOSPITAL DIALYSIS UNIT,2475 BROADWAY,,HELENA,MT,59601,4064442280,Non-Profit,Y,Y,270003,46.5841926,-111.9949104
270004,BILLINGS CLINIC DIALYSIS CENTER,2800 10TH AVE N,,BILLINGS,MT,59107,4066574100,Non-Profit,Y,Y,270004,45.7904791,-108.5140238
270013,BENEFIS DIALYSIS CENTER,2800 11TH AVE S SUITE 22,DOCTORS PLAZA,GREAT FALLS,MT,59405,4064553960,Non-Profit,Y,Y,270013,47.4926853,-111.259104
270014,ST PATRICK HOSPITAL MISSOULA DIALYSIS CENTER,615 W ALDER ST,,MISSOULA,MT,59802,4063271750,Non-Profit,Y,Y,270014,46.877234,-114.000496
270032,NORTHERN MONTANA HOSPITAL DIALYSIS UNIT,30 W 13TH ST,,HAVRE,MT,59501,4062621470,Non-Profit,Y,N,270032,48.5368179,-109.685773
272500,FT PECK TRIBAL DIALYSIS UNIT,"107 ""H"" ST E",,POPLAR,MT,59255,4067685468,Non-Profit,Y,N,272500,48.1148173,-105.1952339
272502,DCI  BILLINGS,2411 VILLAGE LANE,,BILLINGS,MT,59102,4062529270,Non-Profit,Y,Y,272502,45.793831,-108.554732
272503,BOZEMAN DIALYSIS CENTER,931 HIGHLAND BLVD SUITE 3105,,BOZEMAN,MT,59715,4065855090,Non-Profit,Y,N,272503,45.6692782,-111.0176132
272504,DCI BLACKFEET,HOSPITAL CIRCLE,,BROWNING,MT,59417,4063387472,Non-Profit,Y,Y,272504,48.5677054,-113.0192461
272505,DCI LIBBY,308 LOUISIANA AVE SUITE 2,,LIBBY,MT,59923,4062939913,Non-Profit,Y,N,272505,48.3918502,-115.5486544
272506,DCI KALISPELL,135 COMMONS WAY,,KALISPELL,MT,59901,4067565565,Non-Profit,Y,Y,272506,48.2214669,-114.329858
273501,ST PATRICK BUTTE DIALYSIS CENTER,ST JAMES COMMUNITY HOSPITAL,400 S CLARK ST,BUTTE,MT,59701,4067232505,Non-Profit,Y,N,273501,46.0600227,-112.490614
280039,YORK GENERAL DIALYSIS SERVICES,2319 N LICNOLN AVENUE,,YORK,NE,68467,4023636631,Profit,Y,N,280039,40.8838345,-97.5931358
280118,BOX BUTTE DIALYSIS UNIT,BOX BUTTE GENERAL HOSPITAL,2101 BOX BUTTE AVE,ALLIANCE,NE,69301,3087626660,Non-Profit,Y,N,280118,42.1144111,-102.8710333
280125,NORTHEAST NEBRASKA DIALYSIS CENTER,1603 PROSPECT AVE,,NORFOLK,NE,68701,4026447592,Non-Profit,Y,N,280125,42.0361741,-97.4326932
281329,AVERA ST ANTHONYS HOSPITAL ESRD,223 ADAMS ST,,ONEILL,NE,68763,4023362611,Non-Profit,Y,N,281329,42.4611735,-98.6507668
281341,CHADRON COMMUNITY HOSPITAL DIALYSIS,825 CENTENIAL DRIVE,,CHADRON,NE,69337,3084325586,Non-Profit,Y,N,281341,42.8192013,-103.0133325
281344,CHERRY COUNTY HOSPITAL DIALYSIS UNIT,510 N GREEN ST,,VALENTINE,NE,69201,4023762525,Non-Profit,Y,N,281344,42.8783397,-100.5393357
282500,DIALYSIS CENTER OF LINCOLN,7910 O ST.,,LINCOLN,NE,68510,4024895339,Non-Profit,Y,N,282500,40.813946,-96.613662
282501,HASTINGS DIALYSIS CENTER,1900 N ST JOSEPH AVE,,HASTINGS,NE,68901,4024634893,Profit,Y,Y,282501,40.6052883,-98.3872217
282502,SCOTTSBLUFF DIALYSIS CENTER,3812 AVE B,,SCOTTSBLUFF,NE,69361,3086300811,Profit,Y,N,282502,41.8852,-103.666
282503,CAPITAL CITY DIALYSIS,307 N 46TH ST,,LINCOLN,NE,68503,4024665123,Profit,Y,Y,282503,40.815896,-96.656507
282504,"DIALYSIS CLINICS, INC - OMAHA",3316 DODGE ST.,,OMAHA,NE,68131,4023420190,Non-Profit,Y,Y,282504,41.2599025,-95.962451
282506,OMAHA WEST DIALYSIS,13014 W. DODGE RD.,,OMAHA,NE,68154,4024458950,Profit,Y,Y,282506,41.2632542,-96.1161474
282507,"DIALYSIS CLINICS, INC - WEST OMAHA",3015 N. 118TH CIRCLE,,OMAHA,NE,68164,4024939331,Non-Profit,Y,N,282507,41.2862524,-96.0980582
282508,RAI CARE CENTER - FREMONT,2660 N HEALTH WAY,,FREMONT,NE,68025,4027211158,Profit,Y,Y,282508,41.4397222,-96.49
282509,DIALYSIS CENTER OF COLUMBUS,2452 39TH AVE,,COLUMBUS,NE,68601,4025632139,Non-Profit,Y,Y,282509,41.4401129,-97.3754565
282510,DIALYSIS CENTER OF BEATRICE,1110 N. 10TH ST.,,BEATRICE,NE,68310,4022284722,Non-Profit,Y,N,282510,40.2772771,-96.7408836
282511,OMAHA SOUTH DIALYSIS,"3427 L ST., #16",,OMAHA,NE,68107,4027335777,Profit,Y,N,282511,0,0
282512,DODGE COUNTY DIALYSIS,1949 E 23RD AVENUE SOUTH,,FREMONT,NE,68025,4027217005,Profit,Y,N,282512,41.4510063,-96.4727307
282513,DIALYSIS CENTER OF LINCOLN NORTHWEST,4911 NORTH 26TH STREET,STE 106,LINCOLN,NE,68521,4024387330,Non-Profit,Y,N,282513,40.86,-96.684206
282514,OMAHA NORTH DIALYSIS,6572 AMES AVENUE,,OMAHA,NE,68104,4024530477,Profit,Y,N,282514,41.2997808,-96.0138927
282515,"OVERLAND TRAILS RENAL CARE GROUP, LLC",10 E 31 ST,2ND FLOOR SOUTH,KEARNEY,NE,68847,3082335011,Profit,Y,Y,282515,40.7064752,-99.0813639
282516,OMAHA CENTRAL DIALYSIS,144 S 40TH STREET,,OMAHA,NE,68131,4025580818,Profit,Y,Y,282516,41.2580669,-95.973636
282517,MCCOOK DIALYSIS CENTER,801 WEST C ST,,MCCOOK,NE,69001,3083451916,Profit,Y,Y,282517,40.1998351,-100.6351713
282518,PAPILLION DIALYSIS,1502 S WASHINGTON ST #100,,PAPILLION,NE,68046,4029911154,Profit,Y,N,282518,0,0
282519,RENAL CARE GROUP - NORTH PLATTE,785 EAST FRANCIS,,NORTH PLATTE,NE,69101,3086960941,Profit,Y,Y,282519,41.1225852,-100.7567658
282520,RAI CARE CENTER,4411 CENTER STE A,,OMAHA,NE,68105,4025583284,Profit,Y,Y,282520,41.240642,-95.979309
282521,RAI CARE CENTER - AMES AVE,5084 AMES AVE,,OMAHA,NE,68104,4024517754,Profit,Y,N,282521,41.2996484,-95.9926869
282522,GRAND ISLAND DIALYSIS,603 S WEBB ROAD,,GRAND ISLAND,NE,68803,3083856278,Profit,Y,N,282522,40.9132851,-98.3783854
282523,"KIDNEY DIALYSIS CENTER OF GRAND ISLAND, LLC",3516 RICHMOND CIRCLE,,GRAND ISLAND,NE,68803,3083849600,Profit,Y,Y,282523,40.922846,-98.3845669
282524,"DIALYSIS CLINIC, INC",4112 TWIN CREEK DR,,BELLEVUE,NE,68123,4029349560,Non-Profit,Y,N,282524,41.141811,-95.975627
282525,CARL T CURTIS DIALYSIS CLINIC,ATTN DIALYSIS UNIT,100 INDIAN HILLS DR,MACY,NE,68039,4028374136,Non-Profit,Y,N,282525,42.1130467,-96.3564161
282526,SOUTH LINCOLN DIALYSIS,3401 PLANTATION DRIVE SUITE 140,,LINCOLN,NE,68516,4024216011,Profit,Y,N,282526,40.752285,-96.670387
282527,DIALYSIS CENTER OF LINCOLN SOUTHWEST,5355 SOUTH 16TH STREET,,LINCOLN,NE,68512,4027428500,Non-Profit,Y,Y,282527,40.758633,-96.699813
282528,DIALYSIS CENTER OF LINCOLN - HOME,5355 SOUTH 16TH STREET,,LINCOLN,NE,68512,4027428500,Non-Profit,N,Y,282528,40.758633,-96.699813
292500,DESERT INN DIALYSIS (FMC),1750 EAST DESERT INN ROAD - SUITE 100,,LAS VEGAS,NV,89169,7027355477,Profit,Y,Y,292500,0,0
292501,LAS VEGAS DIALYSIS CENTER (DVA),150 SOUTH VALLEY VIEW BLVD,,LAS VEGAS,NV,89107,7028780908,Profit,Y,N,292501,36.174415,-115.193744
292504,NORTH LAS VEGAS DIALYSIS CENTER (DVA),2300 MCDANIEL STREET,,NORTH LAS VEGAS,NV,89030,7026422324,Profit,Y,N,292504,36.199915,-115.120543
292505,SPARKS DIALYSIS (DVA),4860 VISTA BOULEVARD #100,,SPARKS,NV,89436,7753595432,Profit,Y,N,292505,0,0
292506,NORTHWEST LAS VEGAS DIALYSIS (FMC),3150 N TENAYA WAY #110,,LAS VEGAS,NV,89128,7022338801,Profit,Y,N,292506,0,0
292507,LAS VEGAS DIALYSIS (DSI),2333 RENAISSANCE DRIVE,,LAS VEGAS,NV,89119,7027408580,Profit,Y,N,292507,36.102763,-115.120546
292508,CARSON CITY DIALYSIS (DCI),778 BASQUE WAY,,CARSON CITY,NV,89706,7758835400,Non-Profit,Y,Y,292508,39.187241,-119.759411
292510,MOUNTAIN VIEW DIALYSIS (DVA),2881 BUSINESS PARK CT #150,,LAS VEGAS,NV,89128,7023419551,Profit,Y,Y,292510,0,0
292511,PAHRUMP DIALYSIS CENTER (DVA),"330 S LOLA LN, STE 100",,PAHRUMP,NV,89048,7757514300,Profit,Y,N,292511,36.215065,-116.023958
292512,SOUTH LAS VEGAS DIALYSIS (DVA),2250 S RANCHO DR. STE 115,,LAS VEGAS,NV,89102,7027951771,Profit,Y,N,292512,36.146736,-115.171375
292513,GREEN VALLEY DIALYSIS (FMC),6330 S PECOS #110,,LAS VEGAS,NV,89120,7024333079,Profit,Y,N,292513,0,0
292515,SUMMERLIN DIALYSIS (DVA),"653 TOWN CENTER DRIVE, SUITE 70",,LAS VEGAS,NV,89144,7023606908,Profit,Y,N,292515,36.1658944,-115.3243712
292516,ELKO DIALYSIS (DCI),1995 ERRECART BOULEVARD - SUITE 100,,ELKO,NV,89801,7757384090,Non-Profit,Y,Y,292516,40.8217819,-115.7296001
292517,GREEN VALLEY DIALYSIS (DSI),"1489 WEST WARM SPRINGS RD, STE 122",,HENDERSON,NV,89014,7024508877,Profit,Y,Y,292517,36.055136,-115.048785
292518,RENO DIALYSIS CENTER (DVA),1500 E 2ND STREET #101,,RENO,NV,89502,7753292100,Profit,Y,Y,292518,0,0
292519,LAS VEGAS KIDNEY CLINIC,1905 CIVIC CENTER DRIVE SUITE 201,,NORTH LAS VEGAS,NV,89030,7022149516,Profit,Y,N,292519,36.194142,-115.116838
292520,SIERRA ROSE DIALYSIS CENTER (DVA),685 SIERRA ROSE DRIVE,,RENO,NV,89511,7758296580,Profit,Y,Y,292520,39.47404,-119.799437
292521,SOUTHERN HILLS DIALYSIS CENTER (DVA),"9280 WEST SUNSET RD, SUITE 110",,LAS VEGAS,NV,89148,7023183167,Profit,Y,N,292521,36.071824,-115.294911
292522,ANTHEM VILLAGE DIALYSIS (DVA),2530 ANTHEM VILLAGE DRIVE,,HENDERSON,NV,89052,7026140590,Profit,Y,N,292522,35.980165,-115.097069
292523,RED MOON DIALYSIS,900 S MAIN STREET,,LAS VEGAS,NV,89101,7023839741,Profit,Y,Y,292523,36.1620846,-115.1521827
292524,SIENA HENDERSON DIALYSIS CENTER (DVA),"2865 SIENA HEIGHTS DRIVE, SUITE 141",,HENDERSON,NV,89052,7022600348,Profit,Y,N,292524,36.0028999,-115.114268
292525,DESERT SPRINGS DIALYSIS CENTER (DVA),"2110 EAST FLAMINGO ROAD, STE 108",,LAS VEGAS,NV,89119,7026969768,Profit,Y,N,292525,36.115659,-115.12316
292526,SOUTH MEADOWS DIALYSIS (DVA),10085 DOUBLE R BLVD - SUITE 160,,RENO,NV,89521,7758524200,Profit,Y,N,292526,39.436772,-119.75943
292527,FIRE MESA DIALYSIS (FMC),2450 FIRE MESA ST - SUITE 120,,LAS VEGAS,NV,89128,7023842242,Profit,Y,Y,292527,36.205666,-115.2574915
292528,FALLON DIALYSIS (DVA),1103  NEW RIVER PKWY,,FALLON,NV,89406,7754282077,Profit,Y,Y,292528,39.465378,-118.760257
292529,SOUTH RAINBOW DIALYSIS (FMC),7040 WEST SUNSET RD,,LAS VEGAS,NV,89113,7022481807,Profit,Y,Y,292529,36.0705453,-115.246957
292531,CENTENNIAL DIALYSIS CENTER (DVA),8775 W DEER SPRINGS WAY,,LAS VEGAS,NV,89149,7023952488,Profit,Y,N,292531,36.284141,-115.286524
292532,DESERT VALLEY DIALYSIS,350 FALCON RIDGE PKWY STE 104,,MESQUITE,NV,89027,7023454144,Non-Profit,Y,N,292532,36.8046416,-114.1098302
292533,LIBERTY DIALYSIS - RENO HOME DIALYSIS,601 SIERRA ROSE DRIVE STE 201,,RENO,NV,89511,7758299961,Profit,Y,Y,292533,39.473851,-119.795834
292534,NEVADA DIALYSIS CENTER (DVA),1510 W WARM SPRINGS RD STE 100,,HENDERSON,NV,89014,7024512131,Profit,Y,N,292534,36.0562939,-115.0506523
292535,GARDNERVILLE DIALYSIS (DCI),1281 KIMMERLING RD STE A1,,GARDNERVILLE,NV,89460,7752654706,Non-Profit,Y,Y,292535,38.89484,-119.743865
292536,LAS VEGAS PEDIATRIC DIALYSIS (DVA),7271 W SAHARA AVE SUITE 120,,LAS VEGAS,NV,89117,7022273049,Profit,Y,Y,292536,36.142851,-115.250924
292537,LIBERTY DIALYSIS - SOUTH RENO,601 SIERRA ROSE DR SUITE 101,,RENO,NV,89511,7756248055,Profit,Y,N,292537,39.473851,-119.795834
292538,FIVE STAR DIALYSIS CENTER (DVA),2400 TECH CENTER COURT,,LAS VEGAS,NV,89128,7028693771,Profit,Y,Y,292538,36.203936,-115.253296
292539,CARSON CITY DIALYSIS CENTER (DVA),3246 N CARSON ST #110,,CARSON CITY,NV,89706,7758866450,Non-Profit,Y,N,292539,0,0
292540,LIBERTY DIALYSIS - CARSON CITY,4500 SOUTH CARSON ST,,CARSON CITY,NV,89701,7754617250,Profit,Y,N,292540,39.126142,-119.7711404
292541,LIBERTY DIALYSIS - NORTHWEST RENO,6144 MAE ANNE AVE,,RENO,NV,89523,7757471100,Profit,Y,N,292541,39.528238,-119.883549
292542,CENTENNIAL DIALYSIS (FMC),7465 W. AZURE DR STE 1A,,LAS VEGAS,NV,89130,7023952602,Profit,Y,Y,292542,36.274687,-115.259193
292543,LIBERTY DIALYSIS - LAS VEGAS,6970 W PATRICK LN STE 100,,LAS VEGAS,NV,89113,7022476761,Profit,Y,Y,292543,36.0778575,-115.2439565
302500,NEW HAMPSHIRE KIDNEY CENTER (FMC),248 PLEASANT STREET,"PILLSBURY BLDG., G400",CONCORD,NH,3301,6032249996,Profit,Y,Y,302500,43.199959,-71.562258
302501,SEACOAST DIALYSIS CENTER,155 BORTHWICK AVE SUITE 100,,PORTSMOUTH,NH,3801,6034364567,Profit,Y,Y,302501,43.061904,-70.793613
302502,MANCHESTER KIDNEY CENTER,"1050 PERIMETER ROAD, SUITE 502",,MANCHESTER,NH,3103,6036474042,Profit,Y,Y,302502,42.9317546,-71.4475747
302503,CENTRAL NEW HAMPSHIRE KIDNEY CENTER,87 SPRING STREET,,LACONIA,NH,3246,6035283738,Profit,Y,Y,302503,43.5287209,-71.4619499
302504,MONADNOCK DIALYSIS CENTER,426B WINCHESTER STREET,,KEENE,NH,3431,6033573600,Profit,Y,N,302504,42.9192549,-72.29246
302505,FMC STRAFFORD COUNTY DIALYSIS,27 STERLING DRIVE,,ROCHESTER,NH,3867,6033300483,Profit,Y,Y,302505,0,0
302506,FMC DIALYSIS SERVICES OF EXETER,"1 HAMPTON ROAD, SUITE 109",,EXETER,NH,3833,6037779931,Profit,Y,N,302506,42.9761045,-70.9118308
302507,NASHUA DIALYSIS,38 TYLER STREET,,NASHUA,NH,3061,6035981665,Profit,Y,Y,302507,42.7574311,-71.4604507
302508,FRESENIUS MEDICAL CARE OF LANCASTER,173 MIDDLE STREET,,LANCASTER,NH,3584,6037885222,Profit,Y,Y,302508,44.4869072,-71.5542712
302509,FRESENIUS MEDICAL CARE OF LEBANON,56 ETNA ROAD,,LEBANON,NH,3766,6034485550,Profit,Y,Y,302509,43.6598697,-72.2430682
302510,FRESENIUS MEDICAL CARE LONDONDERRY,1F COMMON DRIVE,,LONDONDERRY,NH,3053,6034344517,Profit,Y,Y,302510,43.132268,-71.5485053
302511,STEAM DIALYSIS,1 ACTION BLVD SUITE2,,LONDONDERRY,NH,3053,6034219724,Profit,Y,Y,302511,0,0
310001,HACKENSACK MEDICAL CENTER,30 PROSPECT AVE.,RENAL UNIT JOHNSON HALL,HACKENSACK,NJ,7601,2019962800,Non-Profit,Y,Y,310001,40.8840891,-74.0566468
310008,HOLY NAME HOSPITAL,DIALYSIS UNIT,718 TEANECK ROAD,TEANECK,NJ,7666,2018333378,Non-Profit,Y,N,310008,0,0
310012,THE VALLEY HOSPITAL RENAL CARE CENTER,223 NORTH VAN DIEN AVE,,RIDGEWOOD,NJ,7450,2014478159,Non-Profit,Y,N,310012,40.983589,-74.100474
310015,MORRISTOWN MEMORIAL HOSPITAL,100 MADISON AVENUE,HEMODIALYSIS - BOX 15,MORRISTOWN,NJ,7962,9739715128,Non-Profit,Y,Y,310015,40.7881467,-74.4652262
310019,ST JOSEPH HOSP MEDICAL CENTER,DIALYSIS UNIT,703 MAIN STREET,PATERSON,NJ,7503,9737543570,Non-Profit,Y,N,310019,0,0
310025,BAYONNE HOSPITAL RENAL CENTER,DIALYSIS UNIT,29 EAST 29TH STREET,BAYONNE,NJ,7002,2018585358,Non-Profit,Y,N,310025,0,0
310027,TRINITAS HOSPITAL,DIALYSIS UNIT,225 WILLIAMSON STREET,ELIZABETH,NJ,7207,9089945203,Non-Profit,Y,Y,310027,0,0
310029,OUR LADY OF LOURDES MEDICAL CENTER,DIALYSIS UNIT,1601 HADDON AVE,CAMDEN,NJ,8103,8567573770,Non-Profit,Y,Y,310029,0,0
310032,BRIDGETON SOUTH JERSEY HOSPITAL,DIALYSIS UNIT,333 IRVING AVENUE,BRIDGETON,NJ,8302,8566417800,Non-Profit,Y,Y,310032,0,0
310034,RIVERVIEW MEDICAL CENTER,BOOKER OUTPATIENT DIALYSIS CENTER,48 EAST FRONT STREET,RED BANK,NJ,7701,7325302239,Non-Profit,Y,N,310034,0,0
310038,RW JOHNSON UNIVERSITY HOSPITAL DIALYSIS,1 ROBERT WOOD JOHNSON PLACE,PO BOX 2601,NEW BRUNSWICK,NJ,8903,7329378691,Non-Profit,Y,N,310038,40.4958892,-74.4485599
310052,OCEAN CO MEDICAL CENTER BRICK,BRICK MEDICAL ARTS BUILDING- DIALYSIS,1640 RT 88 SUITE 102,BRICK,NJ,8724,7322068200,Non-Profit,Y,Y,310052,0,0
310054,MOUNTAINSIDE HOSPITAL,DIALYSIS UNIT,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,9734296767,Non-Profit,Y,Y,310054,0,0
310064,ATLANTIC CITY MEDICAL CENTER,DIALYSIS UNIT,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,8401,6094418944,Non-Profit,Y,Y,310064,0,0
310074,JERSEY CITY MEDICAL CENTER,DIALYSIS UNIT,355 GRAND STREET,JERSEY CITY,NJ,7302,2019152397,Non-Profit,Y,Y,310074,0,0
310083,EA ORANGE GEN HOSPITAL,310 CENTRAL AVENUE,MEDICAL ARTS BUILDING - DIALYSIS UNIT,EAST ORANGE,NJ,7017,9733954035,Non-Profit,Y,N,310083,40.755282,-74.214473
310092,H. FULD CAPITAL HEALTH,DIALYSIS UNIT,750 BRUNSWICK AVE,TRENTON,NJ,8638,6093946000,Non-Profit,Y,Y,310092,0,0
310096,ST MICHAEL MEDICAL CENTER,DIALYSIS UNIT,111 CENTRAL AVENUE,NEWARK,NJ,7102,9738775091,Non-Profit,Y,Y,310096,0,0
312501,FMC IRVINGTON,10 CAMPTOWN  ROAD,,IRVINGTON,NJ,7111,9733991111,Profit,Y,N,312501,40.7212447,-74.2490751
312502,FMC JERSEY CITY,107-123  PACIFIC AVENUE,,JERSEY CITY,NJ,7304,2014513760,Profit,Y,Y,312502,40.7072448,-74.0685801
312503,FMC NORTH NEWARK,155 BERKELEY AVENUE,,NEWARK,NJ,7107,9734120066,Profit,Y,Y,312503,40.7701689,-74.1780235
312504,FMC TRENTON,40 FULD STREET,1ST FLOOR,TRENTON,NJ,8638,6093945104,Profit,Y,N,312504,40.234945,-74.750812
312505,FMC NEWARK UNIV DC (MIELE),91-101 HARTFORD STREET,,NEWARK,NJ,7103,9736247100,Profit,Y,Y,312505,40.7453636,-74.1891598
312506,FMC HILLSIDE DIALYSIS CTR,879 RAHWAY AVENUE,RUTH KLIMAN DIALYSIS CENTER,UNION,NJ,7083,9089645606,Profit,Y,N,312506,40.697,-74.288
312508,DVA LUMBERTON DIALYSIS CTR,668 MAIN STREET STE 2,,LUMBERTON,NJ,8048,6092610440,Profit,Y,Y,312508,39.9718,-74.8019
312509,RCG RENAL INST CENTRAL JERSEY TOMS RIVER,1 PLAZA DRIVE,,TOMS RIVER,NJ,8757,7325050637,Profit,Y,Y,312509,39.967507,-74.249301
312510,DVA HOLMDEL DIALYSIS CTR,668 NORTH BEERS STREET,,HOLMDEL,NJ,7733,7327396676,Profit,Y,N,312510,40.410029,-74.195437
312513,DVA CHERRY HILL DIALYSIS CTR,1030 N KINGS HWY,SUITE 100,CHERRY HILL,NJ,8034,8563210111,Profit,Y,Y,312513,39.923071,-75.002566
312514,RCG SALEM DIALYSIS CTR,310  WOODSTOWN ROAD,,SALEM,NJ,8079,8563396280,Profit,Y,N,312514,39.5931141,-75.4464644
312515,FMC SO PLAINFIELD,2201 S CLINTON AVE,,SOUTH PLAINFIELD,NJ,7080,9086688007,Profit,Y,N,312515,40.5801305,-74.4313719
312516,FMC PRINCETON,707 ALEXANDER ROAD,BUILDING 3; SUITE 301,PRINCETON,NJ,8540,6095208995,Profit,Y,N,312516,0,0
312517,DVA FREEHOLD AKC,300 CRAIG ROAD CENTURY OFFICE PARK,,MANALAPAN,NJ,7726,7323031589,Profit,Y,N,312517,0,0
312518,FMC COLONIA DIALYSIS CTR,1250 ROUTE 27,,COLONIA,NJ,7067,7323827333,Profit,Y,Y,312518,40.5848686,-74.303957
