PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
102812,RENAL CARE GROUP - WEST PENSACOLA,8187 W FAIRFIELD DR SUITE 7A,,PENSACOLA,FL,32506,8504534400,Profit,Y,N,102812,30.422305,-87.316156
102813,COASTAL KIDNEY CENTER,510 N MCARTHUR AVE,,PANAMA CITY,FL,32401,8509140824,Profit,Y,Y,102813,30.157783,-85.648678
102814,RENAL CARE GROUP - NAVARRE,8888 NAVARRE PKWY,,NAVARRE,FL,32566,8505150810,Profit,Y,N,102814,30.4045171,-86.8525014
102815,ADVANCED RENAL CARE,3614 W KENNEDY BLVD SUITE A,,TAMPA,FL,33609,8138742700,Profit,Y,N,102815,27.944493,-82.502304
102816,MELBOURNE DIALYSIS,2235 SOUTH BABCOCK ST,,MELBOURNE,FL,32901,3219566252,Profit,Y,Y,102816,28.0759537,-80.6213185
102817,EMBASSY LAKES ARTIFICIAL KIDNEY CENTER,11011 SHERIDA ST,SUITE 308,COOPER CITY,FL,33026,9544309166,Profit,Y,Y,102817,26.030755,-80.293909
102818,HIGHLANDS DIALYSIS CENTER,4245 SUN N LAKE BLVD,,SEBRING,FL,33872,8633829443,Profit,Y,N,102818,27.537148,-81.507696
102819,DAVENPORT DIALYSIS CENTER,45597 US HWY 27,,DAVENPORT,FL,33897,8634197408,Profit,Y,N,102819,28.329593,-81.669449
102820,FIRST COAST DIALYSIS CENTER,5730 BOWDEN ROAD SUITE 110,,JACKSONVILLE,FL,32216,9044190273,Profit,Y,N,102820,30.263891,-81.606726
102821,KIDNEY INSTITUTE OF NAPLES,878 109TH AVE N,,NAPLES,FL,34108,2395963044,Profit,N,Y,102821,26.270313,-81.802323
102822,LAKE GRIFFIN EAST DIALYSIS,401 E NORTH AVE,,LEESBURG,FL,34748,3523150062,Profit,Y,Y,102822,28.814217,-81.871962
102823,WINTER PARK HOME PD DIALYSIS,4100 METRIC DRIVE #200,,WINTER PARK,FL,32792,4076818730,Profit,N,Y,102823,0,0
102824,DSI SOUTH TAMPA LLC,731 WEST LUMSDEN,,BRANDON,FL,33511,8136617474,Profit,Y,Y,102824,27.9231,-82.2951158
102825,OCALA REGIONAL KIDNEY CENTERS HOME DIALYSIS,2860 SE 1ST AVE,,OCALA,FL,34471,3526228758,Profit,N,Y,102825,29.1570029,-82.1351088
102826,DIALYSIS CARE CENTER OF DAYTONA,720 CLYDE MORRIS BLVD,,DAYTONA BEACH,FL,32114,3869479872,Profit,Y,Y,102826,29.1879326,-81.0437657
102827,SANFORD DIALYSIS,1701 W 1ST ST,,SANFORD,FL,32771,4072689425,Profit,Y,N,102827,28.811149,-81.286263
102828,RENAL CAREPARTNERS HOME PROGRAM,4970 SW 52ND ST #304,,DAVIE,FL,33314,9547917301,Profit,Y,Y,102828,0,0
102829,APOPKA DIALYSIS,640 EXECUTIVE PARK COURT,,APOPKA,FL,32703,4073898980,Profit,Y,N,102829,28.667752,-81.447473
102830,MIDDLEBURG DIALYSIS LLC,2070 PALMETTO ST SUITE 9,,MIDDLEBURG,FL,32068,9044065560,Profit,Y,N,102830,30.0733429,-81.8636906
102831,HILLIARD DIALYSIS CENTER LLC,551858 US HWY 1 #118,,HILLIARD,FL,32046,9048452612,Profit,Y,N,102831,0,0
102832,ST CLOUD DIALYSIS,4750 OLD CANOE CREEK RD,,SAINT CLOUD,FL,34769,4074980018,Profit,Y,Y,102832,28.25653,-81.315322
102833,FMC - BELLEAIR HOME THERAPIES,617 LAKEVIEW RD SUITE C,,CLEARWATER,FL,33756,7274412913,Profit,N,Y,102833,27.94759,-82.797871
102834,HIALEAH ARTIFICIAL KIDNEY CENTER,2750 W 68TH ST #207,,HIALEAH,FL,33016,3055576545,Profit,Y,N,102834,0,0
102835,FMC - BELLEAIR DIALYSIS CENTER,617 LAKEVIEW ROAD SUITE B,,CLEARWATER,FL,33756,7274418590,Profit,Y,N,102835,27.94759,-82.797871
102836,JACKSONVILLE BEACH DIALYSIS,1711 5TH STREET SOUTH,,JACKSONVILLE BEACH,FL,32250,9042479974,Profit,Y,Y,102836,30.272037,-81.390439
102837,CENTRAL ORLANDO DIALYSIS,2548 N ORANGE BLOSSOM TRAIL #400,,ORLANDO,FL,32804,4072465081,Profit,Y,N,102837,0,0
102838,LAURAL MANOR DIALYSIS CENTER,1950 LAUREL MANOR DRIVE #190,,THE VILLAGES,FL,32162,3522590250,Profit,Y,Y,102838,0,0
102839,MIAMI GARDENS DIALYSIS,3363 NW 167TH ST,,OPA LOCKA,FL,33056,3056279311,Profit,Y,N,102839,25.9261968,-80.2558385
102840,FLORIDA RENAL CENTER,3500 NW 7TH STREET,,MIAMI,FL,33125,3056494448,Profit,Y,N,102840,25.778787,-80.2530309
102841,UNIVERSAL KIDNEY CENTER OF PEMBROKE PINES MIRAMAR,18004 NW 6TH STREET,,HOLLYWOOD,FL,33029,9544339400,Profit,Y,Y,102841,26.0097538,-80.3866654
102843,DELRAY BEACH DIALYSIS CENTER LLC,5130 LINTON BLVD SUITE G4,,DELRAY BEACH,FL,33484,5614985959,Profit,Y,Y,102843,26.438142,-80.123891
102844,ARA - NAPLES DIALYSIS CENTER LLC,4529 EXECUTIVE DRIVE,,NAPLES,FL,34119,2395667180,Profit,Y,Y,102844,26.274403,-81.730902
102845,WEST PENSACOLA DIALYSIS CENTER,598 FAIRFIELD DRIVE,,PENSACOLA,FL,32506,8504536066,Profit,Y,N,102845,30.4032484,-87.317743
102847,CAPE CORAL SOUTH DIALYSIS,3046 DEL PRADO BLVD SOUTH  SUITE 4A,,CAPE CORAL,FL,33904,2395490339,Profit,Y,Y,102847,26.5953899,-81.942456
102848,UNIVERSITY OF FLORIDA DIALYSIS,3850 NW 83RD STREET STE 101,,GAINESVILLE,FL,32606,3523376021,Non-Profit,Y,Y,102848,29.688416,-82.431623
102849,BRADENTON DIALYSIS CENTER LLC,5837 WEST 21ST AVENUE,,BRADENTON,FL,34209,9417927800,Profit,Y,Y,102849,27.480665,-82.618543
102850,REGENCY DIALYSIS CENTER,9535 REGENCY SQUARE BLVD,,JACKSONVILLE,FL,32225,9047250526,Profit,Y,Y,102850,30.3262679,-81.5498827
102851,INDIAN RIVER DIALYSIS CENTER,2150 45TH STREET,,VERO BEACH,FL,32967,7725672529,Profit,Y,Y,102851,27.6749545,-80.405739
102853,SOUTHWEST FLORIDA DIALYSIS CENTER,520 MANATEE AVE EAST,,BRADENTON,FL,34208,9417475500,Profit,Y,Y,102853,27.4952175,-82.5579339
102854,RENAL CAREPARTNERS OF DELRAY BEACH LLC,15300 JOG ROAD,SUITE 104,DELRAY BEACH,FL,33446,5614991878,Profit,Y,Y,102854,26.4489679,-80.1468416
102855,FMC - CORAL SPRINGS,850 RIVERSIDE DRIVE,,POMPANO BEACH,FL,33071,9543403353,Profit,Y,Y,102855,26.242406,-80.247322
102856,FMC - NARANJA,26585 S DIXIE HIGHWAY,,HOMESTEAD,FL,33032,3052571031,Profit,Y,N,102856,25.519873,-80.42544
102857,CASSELBERRY DIALYSIS,4970 SOUTH US HWY 17-92,,CASSELBERRY,FL,32707,3212077135,Profit,Y,N,102857,28.667449,-81.339935
102858,WINTER PARK HEMO DIALYSIS,4100 METRIC DRIVE STE 300,,WINTER PARK,FL,32792,4076817600,Profit,Y,N,102858,28.598748,-81.2919129
102859,WINTER PARK DIALYSIS,3727 N GOLDENROD RD,,WINTER PARK,FL,32792,4076575262,Profit,Y,N,102859,28.594394,-81.285721
102860,UNIVERSAL KIDNEY CENTER OF MARGATE-CORAL SPRINGS LLC,2800 N STATE ROAD 7,,MARGATE,FL,33063,9549688500,Profit,Y,Y,102860,26.261098,-80.200953
102861,GOLDTREE KIDNEY CENTER LLC,1407 SOUTHEAST GOLDTREE DRIVE STE A,,PORT SAINT LUCIE,FL,34952,7723358677,Profit,Y,Y,102861,27.284985,-80.294329
102862,NORTH NAPLES DIALYSIS LLC,1750 SW HEALTH PKWY,,NAPLES,FL,34109,2395948758,Profit,Y,N,102862,26.2708483,-81.785626
102863,WEST BEACH DIALYSIS CENTER,16201 SUITE 102 PANAMA CITY BEACH PKWY,,PANAMA CITY,FL,32413,8502330837,Profit,Y,N,102863,30.1548001,-85.6632508
102864,GATEWAY DIALYSIS CENTER,5258-10 NORWOOD AVENUE,,JACKSONVILLE,FL,32208,9047646381,Non-Profit,Y,Y,102864,30.3721503,-81.6644095
102865,FMC - MACCLENNY,244 NORTH 3RD STREET,,MACCLENNY,FL,32063,9042599660,Profit,Y,Y,102865,30.28598,-82.119919
102866,MIRAMAR KIDNEY CENTER,2501 DYKES RD SUITE 200,,HOLLYWOOD,FL,33027,9544316939,Profit,Y,Y,102866,25.9838859,-80.3610309
102867,DIALYSIS CARE CENTER OF PALM COAST,515 PALM COAST PARKWAY SW,ROMA COURT #2 #3 #4,PALM COAST,FL,32137,3864474477,Profit,Y,Y,102867,29.551919,-81.242266
102868,JOHNSON DIALYSIS CENTER LLC,7763-7771 JOHNSON ST,,PEMBROKE PINES,FL,33024,9549629640,Profit,Y,N,102868,26.016894,-80.243658
102869,FMC - DEFUNIAK SPRINGS,43 SHOEMAKER DR,,DEFUNIAK SPRINGS,FL,32433,8508922119,Profit,Y,N,102869,30.731852,-86.140012
102870,NORMANDY VILLAGE DIALYSIS CENTER,7764 NORMANDY BLVD,,JACKSONVILLE,FL,32221,9047817272,Profit,Y,N,102870,30.292876,-81.773926
102871,FMC - MANDARIN,9143 PHILIPS HWY SUITE 110,,JACKSONVILLE,FL,32256,9045380270,Profit,Y,Y,102871,30.1999068,-81.5702677
102872,KIDNEY SPA LLC,219 NW 12TH AVE #C4,,MIAMI,FL,33128,3053292900,Profit,Y,N,102872,0,0
102873,JACKSONVILLE SOUTH DIALYSIS CENTER,14965 OLD ST AUGUSTINE RD UNIT 114,,JACKSONVILLE,FL,32258,9048809494,Profit,Y,Y,102873,30.143441,-81.521621
102874,GULF COAST DIALYSIS INC,1121 OVERCASH DRIVE,,DUNEDIN,FL,34698,7277331112,Profit,Y,N,102874,28.020555,-82.755601
102875,AVENTURA KIDNEY CENTER,22 SW 11TH STREET,,HALLANDALE BEACH,FL,33009,9544580887,Profit,Y,N,102875,25.974782,-80.148894
102876,WESTERN COMMUNITY DIALYSIS CENTER LLC,11301 OKEECHOBEE BLVD,,ROYAL PALM BEACH,FL,33411,5617912252,Profit,Y,Y,102876,26.707617,-80.221703
102877,ARA NORTH JACKSONVILLE,1725 OAKHURST AVENUE SUITE 100,,JACKSONVILLE,FL,32208,9047662279,Profit,Y,N,102877,30.38628,-81.685262
102878,ADVANCED DIALYSIS CENTER OF FT LAUDERDALE,911 E OAKLAND PARK BLVD,,OAKLAND PARK,FL,33334,9543187000,Profit,Y,N,102878,26.167027,-80.135267
102879,FMC - OCEANWAY,12961 NORTH MAIN ST SUITE 305,,JACKSONVILLE,FL,32218,9047577425,Profit,Y,N,102879,30.472819,-81.629342
102880,WINTER GARDEN DIALYSIS,1222 WINTER GARDEN VINELAND ROAD,BLDG 3 SUITE 100,WINTER GARDEN,FL,34787,4078770364,Profit,Y,N,102880,28.5481905,-81.5877165
102881,DEFUNIAK SPRINGS DIALYSIS,1045 US HIGHWAY 331 SOUTH,,DEFUNIAK SPRINGS,FL,32435,8508921345,Profit,Y,Y,102881,30.707132,-86.120464
102882,LEHIGH ACRES DIALYSIS CENTER LLC,3227 LEE BOULEVARD,,LEHIGH ACRES,FL,33971,2393031724,Profit,Y,Y,102882,26.6171006,-81.6814392
102883,RENAL CAREPARTNERS AT MEMORIAL WEST LLC,601 N FLAMINGO ROAD STE 109,,HOLLYWOOD,FL,33028,9543625010,Profit,Y,N,102883,26.011975,-80.310413
102884,ORLANDO PARK DIALYSIS,"5397 WEST COLONIAL DRIVE, SUITE #120",,ORLANDO,FL,32808,4075323109,Profit,Y,N,102884,0,0
102885,GREATER TAMPA AT HOME,4204 N MACDILL AVE SUITE B,,TAMPA,FL,33607,8138728216,Profit,Y,Y,102885,27.977826,-82.493398
102886,EAST TAMPA DIALYSIS,1701 E 9TH AVENUE,,YBOR CITY,FL,33605,8132471820,Profit,Y,N,102886,27.961476,-82.440216
102887,WESLEY CHAPEL DIALYSIS,27401 CASHFORD CIRCLE #102,,WESLEY CHAPEL,FL,33544,8139730153,Profit,N,Y,102887,0,0
102888,GATEWAY DIALYSIS,5705 LEE BLVD #16,,LEHIGH ACRES,FL,33971,2394795251,Profit,Y,N,102888,0,0
102889,PINELLAS WEST SHORE DIALYSIS,3451 66TH STREET N,,SAINT PETERSBURG,FL,33710,7273458389,Profit,Y,Y,102889,27.8039829,-82.7283051
102890,AVE MARIA DIALYSIS,5340 USEPPA DRIVE SUITE 101,,AVE MARIA,FL,34142,2393040198,Profit,Y,N,102890,26.2964592,-81.295925
102891,FMC - TRADITION,1748 SW ST LUCIA WEST BLVD,,PORT SAINT LUCIE,FL,34986,7723363793,Profit,Y,N,102891,27.3115762,-80.4034546
102892,PALM BREEZE DIALYSIS,14942 TAMIAMI TRAIL SUITE G,,NORTH PORT,FL,34287,9414290443,Profit,Y,N,102892,27.038302,-82.222484
102893,FMC - THE GLADES,16740 SW 88TH STREET,,MIAMI,FL,33196,3053872667,Profit,Y,N,102893,25.68337,-80.463331
102894,KIDNEY KARE OUTPATIENT SERVICES,326 E DANIA BEACH BLVD,,DANIA,FL,33004,9549233855,Profit,Y,Y,102894,26.0524005,-80.1391284
102895,FMC - CHIEFLAND,631 NW 21ST AVE,,CHIEFLAND,FL,32626,3524931587,Profit,Y,N,102895,29.4988984,-82.8695039
102896,FLORIDA DIALYSIS CENTER OF ORLANDO LLC,1711 35TH STREET #109,,ORLANDO,FL,32839,4076489722,Profit,Y,Y,102896,0,0
102897,KENDALL KIDNEY CENTER,8364 MILLS DRIVE #1740,,MIAMI,FL,33183,3052733783,Profit,Y,Y,102897,0,0
102898,SOUTH CDENTRAL FLORIDA DIALYSIS PARTNERS LLC,DBA POINCIANA DIALYSIS,1002 CYPRESS PARKWAY,POINCIANA,FL,34759,3216975658,Profit,Y,Y,102898,28.1558333,-81.4763889
102899,ARA - NAPLES SOUTH DIALYSIS CENTER LLC,4270 TAMIAMI TRAIL EAST SUITE 1,,NAPLES,FL,34112,2397747523,Profit,Y,N,102899,26.1160606,-81.7567509
103300,ALL CHILDRENS HOSPITAL DIALYSIS,501 6TH AVE S,BOX 7860,SAINT PETERSBURG,FL,33701,7277674166,Non-Profit,Y,Y,103300,27.7646594,-82.6404107
103301,MIAMI CHILDRENS HOSP DIALYSIS UNIT,6125 SW 31ST ST,,MIAMI,FL,33155,3056696479,Non-Profit,Y,Y,103301,25.7421884,-80.2936632
103502,MAYO CLINIC FLORIDA,4500 SAN PABLO RD,,JACKSONVILLE,FL,32224,9042965631,Non-Profit,Y,Y,103502,30.26244,-81.437734
103503,SHANDS AT UNIV OF FL OUTPATIENT DIALYSIS,2409 SW ARCHER RD,,GAINESVILLE,FL,32608,3522656890,Non-Profit,Y,Y,103503,29.631947,-82.359949
110016,WEST GEORGIA DIALYSIS - LAGRANGE,140 GLENN BASS ROAD,,LAGRANGE,GA,30240,7068453728,Non-Profit,Y,Y,110016,32.9971985,-85.0477456
110038,SOUTHWEST GEORGIA DIALYSIS,201 OLD ALBANY ROAD,,THOMASVILLE,GA,31792,2292275000,Non-Profit,Y,Y,110038,30.849752,-83.995683
110095,TIFT REGIONAL MEDICAL CENTER DIALYSIS CENTER,1010 EDGEFIELD DRIVE,,TIFTON,GA,31794,2293536350,Non-Profit,Y,Y,110095,31.4683311,-83.4882092
110104,CRISP REGIONAL HOSPITAL DIALYSIS UNIT,1302 N 5TH STREET EXT,,CORDELE,GA,31015,2292732335,Non-Profit,Y,N,110104,31.9635074,-83.7823938
110105,COLQUITT REGIONAL MEDICAL CENTER DIALYSIS,449 31ST AVENUE SE,,MOULTRIE,GA,31768,2298919333,Non-Profit,Y,N,110105,31.2092907,-83.7913524
112501,FMC OF AUGUSTA INC,1109 MEDICAL CENTER DRIVE,BUILDING H,AUGUSTA,GA,30909,7068609225,Profit,Y,Y,112501,33.483758,-82.092387
112504,BMA OF ATLANTA INC,1720 PHOENIX PARKWAY,,COLLEGE PARK,GA,30349,7709965889,Profit,Y,Y,112504,33.610847,-84.446131
112505,ROME DIALYSIS,15 JOHN MADDOX DRIVE,,ROME,GA,30165,7062912656,Profit,Y,Y,112505,0,0
112507,COASTAL DIALYSIS CENTER,1460 EAST VICTORY DRIVE,,SAVANNAH,GA,31404,9122322691,Profit,Y,Y,112507,32.0463621,-81.0783887
112509,DCI ALBANY,1200 N JEFFERSON STREET,,ALBANY,GA,31701,2298883996,Non-Profit,Y,Y,112509,0,0
112510,BMA OF MARIETTA INC,1277 KENNESTONE CIRCLE,SUITE 600,MARIETTA,GA,30066,7704248391,Profit,Y,Y,112510,33.9810688,-84.5491922
112511,FMC OF DEKALB GWINNETT INC,497 WINN WAY SUITE 160,,DECATUR,GA,30030,4042947070,Profit,Y,Y,112511,33.7903761,-84.2801416
112512,DCI CRAWFORD,240 PONCE DE LEON AVENUE NE,,ATLANTA,GA,30308,4048884530,Non-Profit,Y,Y,112512,33.772976,-84.379356
112513,ATHENS WEST DIALYSIS,2047 PRINCE AVENUE SUITE A,,ATHENS,GA,30606,7065460054,Profit,Y,Y,112513,33.968795,-83.410296
112514,BRUNSWICK DIALYSIS,53 SCRANTON CONNECTOR,,BRUNSWICK,GA,31525,9122648657,Profit,Y,Y,112514,31.2166538,-81.4850866
112515,OAK STREET DIALYSIS,2704 N OAK STREET BUILDING H,,VALDOSTA,GA,31602,2292474857,Profit,Y,Y,112515,30.865901,-83.29282
112516,FMC MACON DIALYSIS,280 CLINTON ST,,MACON,GA,31217,4787439506,Profit,Y,Y,112516,32.842601,-83.6163393
112517,DAVITA  JONESBORO DIALYSIS CENTER,129 KING STREET,,JONESBORO,GA,30236,7704712381,Profit,Y,Y,112517,33.52288,-84.352306
112518,DIALYSIS FACILITIES INC WAYCROSS,220 UVALDA ST,,WAYCROSS,GA,31501,9122852487,Profit,Y,Y,112518,31.2220944,-82.3496569
112519,FMC OF EASTMAN INC,115 PROFESIONAL CENTER DR,,EASTMAN,GA,31023,4783744777,Profit,Y,N,112519,32.1863407,-83.1785056
112522,DIALYSIS CLINIC INC NORTHSIDE,870 NORTHSIDE DRIVE STE 300,,ATLANTA,GA,30318,4048884520,Non-Profit,Y,N,112522,33.778489,-84.4076664
112523,SOUTHWEST ATLANTA DIALYSIS CENTER,3620 MARTIN LUTHER KING JR DRIVE SW,,ATLANTA,GA,30331,4046967303,Profit,Y,N,112523,33.759798,-84.507031
112524,FMC DALTON INC,1009 PROFESSIONAL BLVD,,DALTON,GA,30720,7062781070,Profit,Y,Y,112524,34.7930393,-84.9848362
112526,DOUGLASVILLE DIALYSIS,3899 LONGVIEW DRIVE,,DOUGLASVILLE,GA,30135,7709498403,Profit,Y,Y,112526,33.743876,-84.703267
112527,WASHINGTON DIALYSIS FACILITY,154 WASHINGTON PLAZA,,WASHINGTON,GA,30673,7066785855,Profit,Y,N,112527,33.7276261,-82.717771
112528,AMERICUS DIALYSIS,227 N LEE STREET,,AMERICUS,GA,31709,2299282257,Profit,Y,Y,112528,32.074946,-84.2324029
112529,DAVITA INC GRIFFIN DIALYSIS CENTER,731 SOUTH 8TH STREET,,GRIFFIN,GA,30224,7702271717,Profit,Y,N,112529,33.2367946,-84.2657892
112530,DCI COLUMBUS,710 FRONT AVENUE,,COLUMBUS,GA,31901,7063232415,Non-Profit,N,Y,112530,32.459791,-84.994247
112531,"BMA OF WARNER ROBINS, INC.",118 OSIGIAN BLVD,,WARNER ROBINS,GA,31088,4789536556,Profit,Y,Y,112531,32.614654,-83.682424
112532,JESUP DIALYSIS,301 PEACHTREE ST,,JESUP,GA,31545,9124278946,Profit,Y,N,112532,31.6023402,-81.8976229
112533,BMA OF COVINGTON INC,7215 INDUSTRIAL BLVD,,COVINGTON,GA,30014,7707887464,Profit,Y,N,112533,33.6041809,-83.839209
112534,RAI SANDERSVILLE INC,614 S HARRIS STREET STE F,,SANDERSVILLE,GA,31082,4785526818,Profit,Y,N,112534,32.973958,-82.8089898
112535,DOUGLAS DIALYSIS,190 WESTSIDE DRIVE,SUITE A,DOUGLAS,GA,31533,9123843439,Profit,Y,Y,112535,31.5103026,-82.8623476
112540,FMC THOMSON DIALYSIS,1020 WEST HILL STREET,,THOMSON,GA,30824,7065959280,Profit,Y,N,112540,33.4596381,-82.5114756
112541,FRESENIUS MEDICAL CARE TOCCOA,929 FALLS ROAD,,TOCCOA,GA,30577,7068867478,Profit,Y,Y,112541,34.6023628,-83.3509237
112544,"MEDICAL KIDNEY SERVICES OF CENTRAL GEORGIA, LTD",521 W. MONTGOMERY ST,SUITE 14-A,MILLEDGEVILLE,GA,31061,4784532031,Profit,Y,Y,112544,33.082634,-83.2351731
112545,ELBERTON DIALYSIS FACILITY INC,894 ELBERT STREET,,ELBERTON,GA,30635,7062839833,Profit,Y,N,112545,34.0987823,-82.8479316
112546,LAURENS COUNTY DIALYSIS,2400 BELLEVUE ROAD,ERIN OFFICE PARK #8,DUBLIN,GA,31021,4782725190,Profit,Y,Y,112546,32.5309983,-82.9413341
112551,FMC NORTHERN GEORGIA INC,411 HOSPITAL ROAD,,CANTON,GA,30114,7704790259,Profit,Y,Y,112551,34.2494129,-84.491742
112553,EASTLAKE DIALYSIS,1757 CANDLER ROAD SE,,DECATUR,GA,30032,4042892313,Profit,Y,N,112553,0,0
112554,DCI ARLINGTON,585 MARTIN LUTHER KING JR DRIVE,,ARLINGTON,GA,39813,2297254888,Non-Profit,Y,N,112554,31.4398976,-84.7249188
112555,HINESVILLE DIALYSIS,522 EG MILES PARKWAY,,HINESVILLE,GA,31313,9123684850,Profit,Y,N,112555,0,0
112557,THOMASTON DIALYSIS,1075 HWY 19 NORTH,,THOMASTON,GA,30286,7066486364,Profit,Y,Y,112557,32.874873,-84.3257656
112558,ST MARYS DIALYSIS,2714 OSBORNE RD,,SAINT MARYS,GA,31558,9128827507,Profit,Y,Y,112558,30.7531402,-81.5791306
112559,DAVITA FORT VALLEY,557 BLUEBIRD BLVD,,FORT VALLEY,GA,31030,4788257208,Profit,Y,N,112559,32.5537585,-83.8874084
112561,ATLANTA DIALYSIS,567 NORTH AVE NE STE 200,,ATLANTA,GA,30308,4048531695,Profit,Y,N,112561,33.7711227,-84.3685459
112562,FORD FACTORY SQUARE DIALYSIS,567 NORTH AVE NE SUITE 100,,ATLANTA,GA,30308,4047459581,Profit,Y,Y,112562,33.7711227,-84.3685459
112563,FMC TUCKER,4845 LAVISTA ROAD,,TUCKER,GA,30084,7704917177,Profit,Y,N,112563,33.854204,-84.222702
112566,LINDEN DIALYSIS,121 LINDEN AVENUE SE,,ATLANTA,GA,30308,4048179700,Profit,Y,Y,112566,33.769539,-84.383193
112567,PIEDMONT DIALYSIS,105 COLLIER RD NW,B LEVEL,ATLANTA,GA,30309,4043556055,Profit,Y,Y,112567,33.8082363,-84.3971334
112568,SOUTH FULTON DIALYSIS,2685 METROPOLITAN PARKWAY SW,SUITE F,ATLANTA,GA,30315,4047612630,Profit,Y,Y,112568,33.682176,-84.410293
112569,GWINNETT DIALYSIS CENTER,605 OLD NORCROSS ROAD,,LAWRENCEVILLE,GA,30045,7705130927,Profit,Y,Y,112569,33.959626,-84.0085409
112571,DAVITA INC MILLEDGEVILLE,400 SOUTH WAYNE STREET,,MILLEDGEVILLE,GA,31061,4784539489,Profit,Y,N,112571,33.076706,-83.225358
112573,COLUMBUS DIALYSIS,6228 BRADLEY PARK DRIVE,SUITE B,COLUMBUS,GA,31904,7065968222,Profit,Y,N,112573,32.534815,-84.963088
112574,DCI FORT OGLETHORPE,201 THOMAS ROAD,,FORT OGLETHORPE,GA,30742,7068616668,Non-Profit,Y,N,112574,34.9481144,-85.2623317
112576,DCI DAWSON,806 FORREST DRIVE,,DAWSON,GA,39842,2299952433,Non-Profit,Y,N,112576,34.5588399,-84.1791963
112578,BUCKHEAD DIALYSIS,1575 NORTHSIDE DRIVE NE,SUITE 365,ATLANTA,GA,30318,4043518266,Profit,Y,Y,112578,33.7983,-84.407895
112579,WYLDS ROAD DIALYSIS,1815 WYLDS ROAD,,AUGUSTA,GA,30909,7067330522,Profit,Y,Y,112579,33.455165,-82.071648
112581,COBB DIALYSIS,3865 MEDICAL PARK DRIVE,,AUSTELL,GA,30106,7707328616,Profit,Y,N,112581,33.859936,-84.602341
112582,FMC CENTRAL ATLANTA DIALYSIS CENTER,22 EXECUTIVE PARK WEST NE STE 2200,,ATLANTA,GA,30329,4044171916,Profit,Y,Y,112582,33.8279601,-84.334699
112583,DAVITA DIALYSIS OF MIDDLE GEORGIA INC.,747 SECOND STREET,,MACON,GA,31201,4787424211,Profit,Y,N,112583,32.832295,-83.633134
112584,NEPHROLOGY CENTER OF STATESBORO,4B COLLEGE PLAZA,,STATESBORO,GA,30458,9126814028,Profit,Y,N,112584,32.4344355,-81.7819842
112587,DCI EAST ALBANY,1314 RADIUM SPRINGS RD,,ALBANY,GA,31705,2294341175,Non-Profit,Y,N,112587,31.555899,-84.137404
112588,WAYNESBORO DIALYSIS,163 S. LIBERTY ST,,WAYNESBORO,GA,30830,7065544668,Profit,Y,N,112588,33.080502,-82.0095796
112590,FRESENIUS MEDICAL CARE PERIMETER,5825 GLENRIDGE DRIVE,BLDG 3 SUITE 150,ATLANTA,GA,30328,4042500058,Profit,Y,Y,112590,33.9148233,-84.3615655
112591,FMCNA CARTERSVILLE,14 ROVING ROAD SE,,CARTERSVILLE,GA,30121,7703868168,Profit,Y,N,112591,34.1987452,-84.7846292
112593,NEPHROLOGY CENTER OF VIDALIA,1806 EDWINA DRIVE,,VIDALIA,GA,30474,9125379795,Profit,Y,N,112593,32.2034754,-82.3901207
112594,PAULDING DIALYSIS,4019 JOHNS ROAD,,DALLAS,GA,30132,7704453571,Profit,Y,Y,112594,33.921213,-84.8537659
112596,SOUTHERN LANE DIALYSIS,1840 SOUTHERN LANE,,DECATUR,GA,30033,4043258884,Profit,Y,N,112596,33.80383,-84.312928
112598,DAVITA BUENA VISTA,349 GENEVA ROAD,,BUENA VISTA,GA,31803,2296492290,Profit,Y,N,112598,32.3289156,-84.5257671
112599,FMCNA OF CONYERS INC,1285 WELLBROOK CIRCLE,,CONYERS,GA,30012,7709220209,Profit,Y,N,112599,33.677499,-84.0037569
112600,DCI NORTH COLUMBUS,2424 B WARM SPRINGS ROAD,,COLUMBUS,GA,31904,7063221959,Non-Profit,Y,N,112600,32.500796,-84.954898
112601,RCG - THOMASVILLE,300 W JACKSON STREET,,THOMASVILLE,GA,31792,2292286600,Profit,Y,Y,112601,30.8361132,-83.9822888
112602,EAST MACON DIALYSIS CENTER,165 EMERY HIGHWAY SUITE 101,,MACON,GA,31217,4787551144,Profit,Y,Y,112602,32.847888,-83.623958
112603,MOULTRIE DIALYSIS CENTER,2419 S MAIN STREET,,MOULTRIE,GA,31768,2298901221,Profit,Y,Y,112603,31.1396138,-83.7839625
112608,SOUTH BRUNSWICK DIALYSIS,4420 ALTAMA AVENUE,SUITE 19,BRUNSWICK,GA,31520,9122650505,Profit,Y,N,112608,31.1943563,-81.4836055
112609,NEPHROLOGY CENTERS OF AMERICA GROVETOWN,442 PARK 20 WEST DRIVE,,GROVETOWN,GA,30813,7068600831,Profit,Y,Y,112609,33.4504157,-82.1981764
112610,DCI LAFAYETTE,614 PATTERSON ROAD,,LA FAYETTE,GA,30728,7066386553,Non-Profit,Y,N,112610,34.6994069,-85.2699463
