"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"60009","EXEMPLA LUTHERAN MEDICAL CENTER","8300 W 38TH AVE","","","WHEAT RIDGE","CO","80033","JEFFERSON","3034254500","Acute Care Hospitals","Voluntary non-profit - Private","No","60009","39.768931","-105.090065"
"60010","POUDRE VALLEY HOSPITAL","1024 S LEMAY AVE","","","FORT COLLINS","CO","80524","LARIMER","9704957000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60010","40.572603","-105.0568759"
"60011","DENVER HEALTH MEDICAL CENTER","777 BANNOCK ST","","","DENVER","CO","80204","DENVER","3034366000","Acute Care Hospitals","Government - State","No","60011","39.726739","-104.990947"
"60012","CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER","1008 MINNEQUA AVE","","","PUEBLO","CO","81004","PUEBLO","7195574000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60012","38.234217","-104.622929"
"60013","MERCY REGIONAL MEDICAL CENTER","1010 THREE SPRINGS BLVD","","","DURANGO","CO","81301","LA PLATA","9702474311","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60013","37.236347","-107.826064"
"60014","PRESBYTERIAN/ST LUKE'S MEDICAL CENTER","1719 E 19TH AVE","","","DENVER","CO","80218","DENVER","3038396100","Acute Care Hospitals","Government - State","Yes","60014","39.746153","-104.966819"
"60015","CENTURA HEALTH-ST ANTHONY CENTRAL HOSPITAL","4231 W 16TH AVE","","","DENVER","CO","80204","DENVER","3036293511","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60015","39.742793","-105.041635"
"60016","CENTURA HEALTH-ST THOMAS MORE HOSP & PROG CARE CTR","1338 PHAY AVE","","","CANON CITY","CO","81212","FREMONT","7192852000","Acute Care Hospitals","Voluntary non-profit - Church","No","60016","38.4556706","-105.230229"
"60020","PARKVIEW MEDICAL CENTER INC","400 W 16TH STREET","","","PUEBLO","CO","81003","PUEBLO","7195844000","Acute Care Hospitals","Voluntary non-profit - Private","No","60020","38.281886","-104.612299"
"60022","MEMORIAL HOSPITAL CENTRAL","1400 E BOULDER ST","","","COLORADO SPRINGS","CO","80909","EL PASO","7193655000","Acute Care Hospitals","Government - Local","Yes","60022","38.839223","-104.799955"
"60023","ST MARY'S HOSPITAL AND MEDICAL CENTER","2635 N 7TH STREET","","","GRAND JUNCTION","CO","81502","MESA","9702442273","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60023","39.090822","-108.563747"
"60024","UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT","12605 EAST 16TH AVENUE","","","AURORA","CO","80045","ADAMS","7208487800","Acute Care Hospitals","Government - Hospital District or Authority","No","60024","39.7419868","-104.8470834"
"60027","BOULDER COMMUNITY HOSPITAL","1100 BALSAM AVENUE","","","BOULDER","CO","80304","BOULDER","3034402273","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60027","40.026148","-105.283906"
"60028","EXEMPLA SAINT JOSEPH HOSPITAL","1835 FRANKLIN ST","","","DENVER","CO","80218","DENVER","3038377111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60028","39.7460056","-104.9690877"
"60030","MCKEE MEDICAL CENTER","2000 BOISE AVE","","","LOVELAND","CO","80538","LARIMER","9706694640","Acute Care Hospitals","Voluntary non-profit - Private","No","60030","40.413196","-105.051393"
"60031","CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES","2222 N NEVADA AVE","","","COLORADO SPRINGS","CO","80907","EL PASO","7197765000","Acute Care Hospitals","Voluntary non-profit - Private","No","60031","38.866411","-104.821544"
"60032","ROSE MEDICAL CENTER","4567 E 9TH AVENUE","","","DENVER","CO","80220","DENVER","3033202121","Acute Care Hospitals","Proprietary","Yes","60032","39.732257","-104.933596"
"60034","SWEDISH MEDICAL CENTER","501 E HAMPDEN AVENUE","","","ENGLEWOOD","CO","80113","ARAPAHOE","3037885000","Acute Care Hospitals","Proprietary","No","60034","39.653995","-104.981157"
"60036","ARKANSAS VALLEY REGIONAL MEDICAL CENTER","1100 CARSON AVENUE","","","LA JUNTA","CO","81050","OTERO","7193836000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60036","37.9789099","-103.5487229"
"60043","KEEFE MEMORIAL HOSPITAL","602 N 6TH W ST","","","CHEYENNE WELLS","CO","80810","CHEYENNE","7197675661","Acute Care Hospitals","Government - Local","Yes","60043","38.8257214","-102.3555888"
"60044","COLORADO PLAINS MEDICAL CENTER","1000 LINCOLN ST","","","FORT MORGAN","CO","80701","MORGAN","9708673391","Acute Care Hospitals","Voluntary non-profit - Other","Yes","60044","40.2593274","-103.7961427"
"60049","YAMPA VALLEY MEDICAL CENTER","1024 CENTRAL PARK DR","","","STEAMBOAT SPRINGS","CO","80487","ROUTT","9708791322","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60049","40.4619355","-106.8157804"
"60054","COMMUNITY HOSPITAL","2021 N 12TH ST","","","GRAND JUNCTION","CO","81501","MESA","9702566201","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60054","39.0862901","-108.5524715"
"06005F","VA EASTERN COLORADO HEALTHCARE SYSTEM","1055 CLERMONT STREET","","","DENVER                        ","CO","80220","DENVER","3033932800","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","06005F","39.7311188","-104.9362993"
"60064","CENTURA HEALTH-PORTER ADVENTIST HOSPITAL","2525 S DOWNING ST","","","DENVER","CO","80210","DENVER","3037781955","Acute Care Hospitals","Voluntary non-profit - Church","No","60064","39.670117","-104.974773"
"60065","NORTH SUBURBAN MEDICAL CENTER","9191 GRANT ST","","","THORNTON","CO","80229","ADAMS","3034517800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60065","39.864338","-104.984762"
"60071","DELTA COUNTY MEMORIAL HOSPITAL","1501 E 3RD STREET","","","DELTA","CO","81416","DELTA","9708747681","Acute Care Hospitals","Government - Hospital District or Authority","Yes","60071","38.7453999","-108.047"
"60075","VALLEY VIEW HOSPITAL ASSOCIATION","1906 BLAKE AVE","","","GLENWOOD SPRINGS","CO","81601","GARFIELD","9709456535","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60075","39.532431","-107.321578"
"60076","STERLING REGIONAL MEDCENTER","615 FAIRHURST ST","","","STERLING","CO","80751","LOGAN","9705220122","Acute Care Hospitals","Voluntary non-profit - Other","Yes","60076","40.6136436","-103.2200658"
"06007F","GRAND JUNCTION VA MEDICAL CENTER","2121 N. AVENUE","","","GRAND JUNCTION                ","CO","81501","MESA","9702441329","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","06007F","39.076286","-108.541018"
"60096","VAIL VALLEY MEDICAL CENTER","181 W MEADOW DRIVE","","","VAIL","CO","81657","EAGLE","9704762451","Acute Care Hospitals","Voluntary non-profit - Other","Yes","60096","39.643408","-106.382194"
"60100","MEDICAL CENTER OF AURORA THE","1501 S POTOMAC ST","","","AURORA","CO","80012","ARAPAHOE","3036952600","Acute Care Hospitals","Proprietary","Yes","60100","39.6898443","-104.8313242"
"60103","CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL","100 HEALTH PARK DRIVE","","","LOUISVILLE","CO","80027","BOULDER","3036731000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60103","39.9519684","-105.151571"
"60104","CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL","2551 W 84TH AVENUE","","","WESTMINSTER","CO","80031","JEFFERSON","3034262151","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60104","39.849601","-105.018246"
"60107","NATIONAL JEWISH HEALTH","1400 JACKSON ST","","","DENVER","CO","80206","DENVER","3033884461","Acute Care Hospitals","Voluntary non-profit - Private","No","60107","39.739211","-104.941868"
"60112","SKY RIDGE MEDICAL CENTER","10101 RIDGE GATE PARKWAY","","","LONE TREE","CO","80124","ARAPAHOE","7202251000","Acute Care Hospitals","Proprietary","Yes","60112","36.16102","-115.308662"
"60113","CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL","7700 S BROADWAY","","","LITTLETON","CO","80122","ARAPAHOE","3037308900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60113","39.5762884","-104.986104"
"60114","PARKER ADVENTIST HOSPITAL","9395 CROWN CREST BLVD","","","PARKER","CO","80138","DOUGLAS","3032694000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60114","39.548811","-104.771193"
"60116","EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC","200 EXEMPLA CIRCLE","","","LAFAYETTE","CO","80026","BOULDER","3036894000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60116","39.9677772","-105.086143"
"60117","ANIMAS SURGICAL HOSPITAL LLC","575 RIVERGATE LANE","","","DURANGO","CO","81301","LA PLATA","9702473537","Acute Care Hospitals","Proprietary","No","60117","37.24786","-107.870713"
"60118","ST ANTHONY SUMMIT MEDICAL CENTER","340 PEAK ONE DRIVE","","","FRISCO","CO","80443","SUMMIT","9706683300","Acute Care Hospitals","Voluntary non-profit - Church","Yes","60118","39.5693527","-106.0777299"
"60119","MEDICAL CENTER OF THE ROCKIES","2500 ROCKY MOUNTAIN AVENUE","","","LOVELAND","CO","80538","LARIMER","9706242500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","60119","40.415542","-104.998006"
"60124","ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS","11650 W 2ND PLACE","","","LAKEWOOD","CO","80228","JEFFERSON","7203215000","Acute Care Hospitals","Proprietary","Yes","60124","39.7172144","-105.1301936"
"61301","RIO GRANDE HOSPITAL","0310 COUNTY RD 14","","","DEL NORTE","CO","81132","RIO GRANDE","7196572510","Critical Access Hospitals","Voluntary non-profit - Private","Yes","61301","37.6758914","-106.3628658"
"61303","EAST MORGAN COUNTY HOSPITAL DISTRICT","2400 W EDISON ST","","","BRUSH","CO","80723","MORGAN","9708426200","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61303","40.2547406","-103.6433258"
"61305","MELISSA MEMORIAL HOSPITAL","1001 E JOHNSON STREET","","","HOLYOKE","CO","80734","PHILLIPS","9708542241","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61305","40.578466","-102.2917193"
"61307","RANGELY DISTRICT HOSPITAL","511 S WHITE AVE","","","RANGELY","CO","81648","RIO BLANCO","9706755011","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61307","40.080785","-108.8039385"
"61309","WRAY COMMUNITY DISTRICT HOSPITAL","1017 W 7TH ST","","","WRAY","CO","80758","YUMA","9703324811","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61309","40.0754316","-102.2341883"
"61311","SOUTHEAST COLORADO HOSPITAL","373 E TENTH AVE","","","SPRINGFIELD","CO","81073","BACA","7195234501","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61311","37.4041657","-102.6124196"
"61312","ESTES PARK MEDICAL CENTER","555 PROSPECT AVENUE","","","ESTES PARK","CO","80517","LARIMER","9705862317","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61312","40.3722837","-105.5141817"
"61313","KIT CARSON COUNTY MEMORIAL HOSPITAL","286 16TH STREET","","","BURLINGTON","CO","80807","KIT CARSON","7193465311","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61313","39.3033052","-102.2706418"
"61314","MEMORIAL HOSPITAL THE","750 HOSPITAL LOOP","","","CRAIG","CO","81625","MOFFAT","9708249411","Critical Access Hospitals","Government - Local","Yes","61314","36.6559566","-95.1385029"
"61315","YUMA DISTRICT HOSPITAL - CAH","1000 WEST 8TH AVENUE","","","YUMA","CO","80759","YUMA","9708485405","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61315","40.118457","-102.7363959"
"61316","SPANISH PEAKS REGIONAL HEALTH CENTER","23500 US HWY 160","","","WALSENBURG","CO","81089","HUERFANO","7197385100","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61316","37.6273873","-104.7733877"
"61317","GRAND RIVER MEDICAL CENTER","501 AIRPORT ROAD","","","RIFLE","CO","81650","GARFIELD","9706251510","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61317","39.520763","-107.769918"
"61319","ST VINCENT HOSPITAL","822 W 4TH STREET","","","LEADVILLE","CO","80461","LAKE","7194860230","Critical Access Hospitals","Government - Local","Yes","61319","39.2447944","-106.3016023"
"61320","GUNNISON VALLEY HOSPITAL","711 N TAYLOR STREET","","","GUNNISON","CO","81230","GUNNISON","9706411456","Critical Access Hospitals","Government - Local","Yes","61320","38.5510948","-106.9243299"
"61321","MT SAN RAFAEL HOSPITAL","410 BENEDICTA AVENUE","","","TRINIDAD","CO","81082","LAS ANIMAS","7198469213","Critical Access Hospitals","Voluntary non-profit - Private","Yes","61321","37.1721017","-104.4880804"
"61322","HEART OF THE ROCKIES REGIONAL MEDICAL CENTER","1000 RUSH DRIVE","","","SALIDA","CO","81201","CHAFFEE","7195302200","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61322","38.543062","-106.009524"
"61323","PROWERS MEDICAL CENTER","401 KENDALL DRIVE","","","LAMAR","CO","81052","PROWERS","7193364343","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61323","38.0700159","-102.6083847"
"61324","ASPEN VALLEY HOSPITAL","0401 CASTLE CREEK ROAD","","","ASPEN","CO","81611","PITKIN","9705441261","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61324","39.191613","-106.8385423"
"61325","PIONEERS MEDICAL CENTER","345 CLEVELAND STREET","","","MEEKER","CO","81641","RIO BLANCO","9708785047","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61325","40.041481","-107.911438"
"61326","PIKES PEAK REGIONAL HOSPITAL","16420 HIGHWAY 24","","","WOODLAND PARK","CO","80863","TELLER","7196879999","Critical Access Hospitals","Voluntary non-profit - Private","Yes","61326","38.979588","-105.0724904"
"61327","SOUTHWEST MEMORIAL HOSPITAL","1311 N MILDRED RD","","","CORTEZ","CO","81321","MONTEZUMA","9705656666","Critical Access Hospitals","Voluntary non-profit - Private","Yes","61327","37.362271","-108.574352"
"61328","PAGOSA MOUNTAIN HOSPITAL","95 SOUTH PAGOSA BOULEVARD","","","PAGOSA SPRINGS","CO","81147","ARCHULETA","9707313700","Critical Access Hospitals","Government - Hospital District or Authority","Yes","61328","37.2521429","-107.079137"
"63301","CHILDRENS HOSPITAL ASSOCIATION THE","13123 EAST 16TH AVENUE","","","AURORA","CO","80045","ADAMS","7207771234","Childrens","Voluntary non-profit - Private","No","63301","39.744427","-104.836166"
"70001","HOSPITAL OF ST RAPHAEL","1450 CHAPEL ST","","","NEW HAVEN","CT","6511","NEW HAVEN","2037893000","Acute Care Hospitals","Voluntary non-profit - Other","No","70001","41.3107249","-72.9422403"
"70002","ST FRANCIS HOSPITAL & MEDICAL CENTER","114 WOODLAND STREET","","","HARTFORD","CT","6105","HARTFORD","8607144000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","70002","41.7750701","-72.6994017"
"70003","DAY KIMBALL HOSPITAL","320 POMFRET STREET","","","PUTNAM","CT","6260","WINDHAM","8609286541","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70003","41.9069329","-71.9193515"
"070004","SHARON HOSPITAL","50 HOSPITAL HILL ROAD PO BOX 789","","","SHARON","CT","06069","LITCHFIELD","8603644228","Acute Care Hospitals","Proprietary","Yes","070004","41.8814826","-73.4838361"
"70005","WATERBURY HOSPITAL","64 ROBBINS ST","","","WATERBURY","CT","6721","NEW HAVEN","2035736000","Acute Care Hospitals","Voluntary non-profit - Private","No","70005","41.5584392","-73.0588552"
"70006","STAMFORD HOSPITAL","SHELBURNE RD & WEST BROAD ST","","","STAMFORD","CT","6904","FAIRFIELD","2032761000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70006","44.406356","-73.2166386"
"70007","LAWRENCE & MEMORIAL HOSPITAL","365 MONTAUK AVE","","","NEW LONDON","CT","6320","NEW LONDON","8604420711","Acute Care Hospitals","Voluntary non-profit - Private","No","70007","41.3372153","-72.103804"
"70008","JOHNSON MEMORIAL HOSPITAL","201 CHESTNUT HILL RD","","","STAFFORD SPRINGS","CT","6076","TOLLAND","8606844251","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70008","41.9774082","-72.3901697"
"70010","BRIDGEPORT HOSPITAL","267 GRANT STREET","","","BRIDGEPORT","CT","6610","FAIRFIELD","2033843000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70010","41.1888025","-73.1664384"
"70011","CHARLOTTE HUNGERFORD HOSPITAL","540 LITCHFIELD ST","","","TORRINGTON","CT","6790","LITCHFIELD","8604966666","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70011","41.7915265","-73.1338228"
"70012","ROCKVILLE GENERAL HOSPITAL","31 UNION ST","","","ROCKVILLE","CT","6066","TOLLAND","8608725160","Acute Care Hospitals","Voluntary non-profit - Other","Yes","70012","41.8670794","-72.4505412"
"70015","NEW MILFORD HOSPITAL","21 ELM ST","","","NEW MILFORD","CT","6776","LITCHFIELD","8603552611","Acute Care Hospitals","Voluntary non-profit - Private","No","70015","41.581846","-73.409672"
"70016","SAINT MARYS HOSPITAL","56 FRANKLIN ST","","","WATERBURY","CT","6706","NEW HAVEN","2035746000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","70016","41.5510565","-73.0367265"
"70017","MIDSTATE MEDICAL CENTER","435 LEWIS AVE","","","MERIDEN","CT","6450","NEW HAVEN","2036948200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70017","41.5501695","-72.8037657"
"70018","GREENWICH HOSPITAL ASSOCIATION","5 PERRYRIDGE RD","","","GREENWICH","CT","6830","FAIRFIELD","2038633000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70018","41.0340564","-73.6294077"
"70019","MILFORD HOSPITAL INC","300 SEASIDE AVENUE","","","MILFORD","CT","6460","NEW HAVEN","2038764000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70019","41.216457","-73.065254"
"70020","MIDDLESEX HOSPITAL","28 CRESCENT ST","","","MIDDLETOWN","CT","6457","MIDDLESEX","8603446000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70020","41.5547783","-72.6481227"
"70021","WINDHAM COMM MEM HOSP & HATCH HOSP","112 MANSFIELD AVE","","","WILLIMANTIC","CT","6226","WINDHAM","8604569116","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70021","41.7162224","-72.2239934"
"70022","YALE-NEW HAVEN HOSPITAL","20 YORK ST","","","NEW HAVEN","CT","6504","NEW HAVEN","2036884242","Acute Care Hospitals","Voluntary non-profit - Private","No","70022","41.3044856","-72.9354238"
"70024","WILLIAM W BACKUS HOSPITAL","326 WASHINGTON ST","","","NORWICH","CT","6360","NEW LONDON","8608898331","Acute Care Hospitals","Voluntary non-profit - Other","No","70024","41.543008","-72.0879851"
"70025","HARTFORD HOSPITAL","80 SEYMOUR STREET","","","HARTFORD","CT","6102","HARTFORD","8605455000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70025","41.7541241","-72.6792679"
"70027","MANCHESTER MEMORIAL HOSPITAL","71 HAYNES ST","","","MANCHESTER","CT","6040","HARTFORD","8606474780","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70027","41.781851","-72.525909"
"70028","ST VINCENT'S MEDICAL CENTER","2800 MAIN ST","","","BRIDGEPORT","CT","6606","FAIRFIELD","2035765551","Acute Care Hospitals","Voluntary non-profit - Church","Yes","70028","41.2005082","-73.2027843"
"70029","BRISTOL HOSPITAL","BREWSTER RD","","","BRISTOL","CT","6010","HARTFORD","8605853000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70029","41.6758208","-72.9314067"
"70031","GRIFFIN HOSPITAL","130 DIVISION ST","","","DERBY","CT","6418","NEW HAVEN","2037327500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","70031","41.3351213","-73.0882415"
"70033","DANBURY HOSPITAL","24 HOSPITAL AVE","","","DANBURY","CT","6810","FAIRFIELD","2037977000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","70033","41.4037801","-73.4475168"
"70034","NORWALK HOSPITAL ASSOCIATION","24 STEVENS STREET","","","NORWALK","CT","6856","FAIRFIELD","2038522000","Acute Care Hospitals","Voluntary non-profit - Private","No","70034","41.1112616","-73.4201104"
"70035","HOSPITAL OF CENTRAL CONNECTICUT THE","100 GRAND STREET","","","NEW BRITAIN","CT","6050","HARTFORD","8602245011","Acute Care Hospitals","Voluntary non-profit - Other","Yes","70035","41.661065","-72.786708"
"70036","JOHN DEMPSEY HOSPITAL","263 FARMINGTON AVE","","","FARMINGTON","CT","6032","HARTFORD","8606791145","Acute Care Hospitals","Government - Local","Yes","70036","41.735454","-72.794895"
"70039","MASONIC HOME AND HOSPITAL","22 MASONIC AVE","","","WALLINGFORD","CT","6492","NEW HAVEN","2036795900","Acute Care Hospitals","Voluntary non-profit - Private","No","70039","41.4593106","-72.8375748"
"07003F","WEST HAVEN VA MEDICAL CENTER","950 CAMPBELL AVENUE","","","WEST HAVEN                    ","CT","6516","","2039325711","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","07003F","41.2846543","-72.9574561"
"70040","HEBREW HOME AND HOSPITAL INC","1 ABRAHMS BOULEVARD","","","WEST HARTFORD","CT","6117","HARTFORD","8605233800","Acute Care Hospitals","Voluntary non-profit - Private","No","70040","41.8016955","-72.7254261"
"73300","CONNECTICUT CHILDRENS MEDICAL CENTER","282 WASHINGTON STREET","","","HARTFORD","CT","6106","HARTFORD","8605459000","Childrens","Voluntary non-profit - Private","Yes","73300","41.7534189","-72.6828273"
"80001","CHRISTIANA CARE HEALTH SERVICES INC.","4755 OGLETOWN-STANTON ROAD","","","NEWARK","DE","19718","NEW CASTLE","3027331000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","80001","39.6864497","-75.6705666"
"80003","ST FRANCIS HOSPITAL","7TH AND CLAYTON STS","","","WILMINGTON","DE","19805","NEW CASTLE","3024214100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","80003","39.7495353","-75.5666186"
"80004","BAYHEALTH - KENT GENERAL HOSPITAL","640 S STATE STREET","","","DOVER","DE","19901","KENT","3027447001","Acute Care Hospitals","Voluntary non-profit - Other","Yes","80004","39.1513296","-75.5222899"
"80006","NANTICOKE MEMORIAL HOSPITAL","801 MIDDLEFORD RD","","","SEAFORD","DE","19973","SUSSEX","3026296611","Acute Care Hospitals","Voluntary non-profit - Private","No","80006","38.6423088","-75.6065966"
"80007","BEEBE MEDICAL CENTER","424 SAVANNAH RD","","","LEWES","DE","19958","SUSSEX","3026453300","Acute Care Hospitals","Proprietary","Yes","80007","38.7726139","-75.1441934"
"08002F","WILMINGTON VA MEDICAL CENTER","1601 KIRKWOOD HIGHWAY","","","WILMINGTON                    ","DE","19805","","3029942511","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","08002F","39.740239","-75.606872"
"90001","GEORGE WASHINGTON UNIV HOSPITAL","900 23RD ST NW","","","WASHINGTON","DC","20037","DISTRICT OF COLUMBIA","2027164605","Acute Care Hospitals","Voluntary non-profit - Other","Yes","90001","38.9010559","-77.050792"
"90003","HOWARD UNIVERSITY HOSPITAL","2041 GEORGIA AVE NW","","","WASHINGTON","DC","20060","DISTRICT OF COLUMBIA","2027456100","Acute Care Hospitals","Voluntary non-profit - Other","Yes","90003","38.9177","-77.021928"
"90004","GEORGETOWN UNIVERSITY HOSPITAL","3800 RESERVOIR RD","","","WASHINGTON","DC","20007","DISTRICT OF COLUMBIA","2027843000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","90004","38.9118447","-77.0756487"
"90005","SIBLEY MEMORIAL HOSPITAL","5255 LOUGHBORO RD NW","","","WASHINGTON","DC","20016","DISTRICT OF COLUMBIA","2025374680","Acute Care Hospitals","Voluntary non-profit - Other","Yes","90005","38.9357357","-77.1116137"
"90006","PROVIDENCE HOSPITAL","1150 VARNUM ST NE","","","WASHINGTON","DC","20017","DISTRICT OF COLUMBIA","2022697000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","90006","38.944006","-76.992453"
"90008","UNITED MEDICAL CENTER","1310 SOUTHERN AVENUE  SE","","","WASHINGTON","DC","20032","DISTRICT OF COLUMBIA","2025746611","Acute Care Hospitals","Proprietary","Yes","90008","38.835044","-76.983883"
"90011","WASHINGTON HOSPITAL CENTER","110 IRVING ST NW","","","WASHINGTON","DC","20010","DISTRICT OF COLUMBIA","2028777000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","90011","38.9294418","-77.0147304"
"09002F","WASHINGTON DC VA MEDICAL CENTER","50 IRVING STREET","","","WASHINGTON","DC","20422","DISTRICT OF COLUMBIA","2027458000","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","09002F","38.9311331","-77.0120651"
"093300","CHILDREN'S HOSPITAL NMC","111 MICHIGAN AVE","","","WASHINGTON","DC","20010","DISTRICT OF COLUMBIA","2028845000","Childrens","Voluntary non-profit - Private","Yes","093300","38.9265362","-77.0148834"
"100001","SHANDS JACKSONVILLE MEDICAL CENTER","655 W 8TH ST","","","JACKSONVILLE","FL","32209","DUVAL","9042440411","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100001","30.349107","-81.663926"
"100002","BETHESDA MEMORIAL HOSPITAL","2815 SOUTH SEACREST BLVD","","","BOYNTON BEACH","FL","33435","PALM BEACH","5617377733","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100002","26.504533","-80.069545"
"100006","ORLANDO REGIONAL HEALTHCARE","1414 S KUHL AVE","","","ORLANDO","FL","32806","ORANGE","3218415111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100006","28.5250969","-81.3781585"
"100007","FLORIDA HOSPITAL","601 E ROLLINS ST","","","ORLANDO","FL","32803","ORANGE","4073031976","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100007","28.5748724","-81.3698201"
"100008","BAPTIST HOSPITAL OF MIAMI INC","8900 N KENDALL DR","","","MIAMI","FL","33176","MIAMI-DADE","7865961960","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100008","25.6830894","-80.3403778"
"100009","UNIVERSITY OF MIAMI HOSPITAL","1400 NW 12TH AVE","","","MIAMI","FL","33136","MIAMI-DADE","3053255511","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100009","25.7885016","-80.2151336"
"100012","LEE MEMORIAL HOSPITAL","2776 CLEVELAND AVE","","","FORT MYERS","FL","33901","LEE","2393321111","Acute Care Hospitals","Government - Hospital District or Authority","Yes","100012","26.628493","-81.874228"
"100014","BERT FISH MEDICAL CENTER","401 PALMETTO ST","","","NEW SMYRNA BEACH","FL","32170","VOLUSIA","3864245000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100014","29.020484","-80.921978"
"100017","HALIFAX HEALTH MEDICAL CENTER","303 N CLYDE MORRIS BLVD","","","DAYTONA BEACH","FL","32114","VOLUSIA","3862544000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","100017","29.200423","-81.057"
"100018","NAPLES COMMUNITY HOSPITAL","350 7TH ST N","","","NAPLES","FL","34102","COLLIER","2394365000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","100018","26.15035","-81.798753"
"100019","HOLMES REGIONAL MEDICAL CENTER","1350 S HICKORY ST","","","MELBOURNE","FL","32901","BREVARD","3214347000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","100019","28.0693963","-80.6128989"
"100022","JACKSON HEALTH SYSTEM","1611 NW 12 AVE","","","MIAMI","FL","33136","MIAMI-DADE","3055851111","Acute Care Hospitals","Government - Hospital District or Authority","Yes","100022","25.791434","-80.212504"
