"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"380025","LEGACY MOUNT HOOD MEDICAL CENTER","24800 SE STARK STREET","","","GRESHAM","OR","97030","MULTNOMAH","5036741122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380025","45.517162","-122.407497"
"380027","MERCY MEDICAL CENTER","2700 STEWART PARKWAY","","","ROSEBURG","OR","97471","DOUGLAS","5416773362","Acute Care Hospitals","Government - Hospital District or Authority","Yes","380027","43.241537","-123.366226"
"380029","SILVERTON HOSPITAL NETWORK","342 FAIRVIEW STREET","","","SILVERTON","OR","97381","MARION","5038731500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380029","45.004321","-122.789976"
"380033","SACRED HEART MEDICAL CENTER - UNIVERSITY DISTRICT","770 EAST 11TH AVENUE","","","EUGENE","OR","97401","LANE","5416867274","Acute Care Hospitals","Voluntary non-profit - Church","Yes","380033","44.047408","-123.080854"
"380037","PROVIDENCE NEWBERG MEDICAL CENTER","1001 PROVIDENCE DRIVE","","","NEWBERG","OR","97132","YAMHILL","5035371555","Acute Care Hospitals","Voluntary non-profit - Church","Yes","380037","45.31017","-122.934374"
"380038","PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER","1500 DIVISION STREET","","","OREGON CITY","OR","97045","CLACKAMAS","5036576915","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380038","45.35635","-122.58647"
"38003F","PORTLAND VA MEDICAL CENTER","3710 SW US VETERANS HOSPITAL","","","PORTLAND   ","OR","97239","MULTNOMAH","5032208262","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","38003F","45.494163","-122.682973"
"380040","ST CHARLES MEDICAL CENTER - REDMOND","1253 N CANAL BLVD","","","REDMOND","OR","97756","DESCHUTES","5415488131","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380040","44.289667","-121.169436"
"380047","ST CHARLES MEDICAL CENTER - BEND","2500 NE NEFF ROAD","","","BEND","OR","97701","DESCHUTES","5413824321","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380047","44.066343","-121.265674"
"38004F","VA ROSEBURG HEALTHCARE SYSTEM","913 NW GARDEN VALLEY BLVD.","","","ROSEBURG   ","OR","97470","","5414401000","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","38004F","43.2268756","-123.3445582"
"380050","SKY LAKES MEDICAL CENTER","2865 DAGGETT STREET","","","KLAMATH FALLS","OR","97601","KLAMATH","5412746150","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380050","42.252963","-121.785115"
"380051","SALEM HOSPITAL","890 OAK STREET","","","SALEM","OR","97301","MARION","5035612278","Acute Care Hospitals","Voluntary non-profit - Other","Yes","380051","44.932674","-123.034183"
"380052","ST ALPHONSUS MEDICAL CENTER - ONTARIO INC","351 SW 9TH STREET","","","ONTARIO","OR","97914","MALHEUR","5418817000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380052","44.025326","-116.977126"
"380056","SANTIAM MEMORIAL HOSPITAL","1401 N 10TH AVENUE","","","STAYTON","OR","97383","MARION","5037692175","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380056","44.804934","-122.785047"
"380060","ADVENTIST MEDICAL CENTER","10123 SE MARKET STREET","","","PORTLAND","OR","97216","MULTNOMAH","5032572500","Acute Care Hospitals","Voluntary non-profit - Church","Yes","380060","45.512196","-122.559378"
"380061","PROVIDENCE PORTLAND MEDICAL CENTER","4805 NE GLISAN STREET","","","PORTLAND","OR","97213","MULTNOMAH","5032151111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","380061","45.526532","-122.614665"
"380071","WILLAMETTE VALLEY MEDICAL CENTER","2700 SE STRATUS AVE.","","","MCMINNVILLE","OR","97128","YAMHILL","5034726131","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380071","45.200748","-123.163788"
"380075","PROVIDENCE MEDFORD MEDICAL CENTER","1111 CRATER LAKE AVENUE","","","MEDFORD","OR","97504","JACKSON","5417325196","Acute Care Hospitals","Voluntary non-profit - Church","Yes","380075","42.339581","-122.862634"
"380082","PROVIDENCE MILWAUKIE HOSPITAL","10150 SE 32ND AVENUE","","","MILWAUKIE","OR","97222","CLACKAMAS","5035138336","Acute Care Hospitals","Voluntary non-profit - Church","Yes","380082","45.449519","-122.627461"
"380089","LEGACY MERIDIAN PARK MEDICAL CENTER","19300 SW 65TH AVENUE","","","TUALATIN","OR","97062","WASHINGTON","5036921212","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380089","45.379081","-122.740828"
"380090","BAY AREA HOSPITAL","1775 THOMPSON ROAD","","","COOS BAY","OR","97420","COOS","5412698111","Acute Care Hospitals","Government - Hospital District or Authority","Yes","380090","43.3858299","-124.2332975"
"380091","KAISER SUNNYSIDE MEDICAL CENTER","10180 SE SUNNYSIDE ROAD","","","CLACKAMAS","OR","97015","CLACKAMAS","5038132000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","380091","45.430609","-122.562017"
"380102","SACRED HEART MEDICAL CENTER - RIVERBEND","3333 RIVERBEND DRIVE","","","SPRINGFIELD","OR","97477","LANE","5412222000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","380102","44.080908","-123.0264752"
"381301","COTTAGE GROVE COMMUNITY HOSPITAL","1515  VILLAGE DRIVE","","","COTTAGE GROVE","OR","97424","LANE","5419420511","Critical Access Hospitals","Voluntary non-profit - Church","Yes","381301","43.803709","-123.03966"
"381302","SAMARITAN NORTH LINCOLN HOSPITAL","3043 NE 28TH STREET","","","LINCOLN CITY","OR","97367","LINCOLN","5419943661","Critical Access Hospitals","Voluntary non-profit - Private","Yes","381302","44.9851969","-123.995002"
"381303","PROVIDENCE SEASIDE HOSPITAL","725 S WAHANNA ROAD","","","SEASIDE","OR","97138","CLATSOP","5037177000","Critical Access Hospitals","Voluntary non-profit - Church","Yes","381303","45.988904","-123.9118364"
"381304","SOUTHERN COOS HOSPITAL & HEALTH CENTER","900 11TH STREET SE","","","BANDON","OR","97411","COOS","5413472426","Critical Access Hospitals","Voluntary non-profit - Other","Yes","381304","43.1132155","-124.4023805"
"381305","BLUE MOUNTAIN HOSPITAL","170 FORD ROAD","","","JOHN DAY","OR","97845","GRANT","5415751311","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381305","44.4174979","-118.9583139"
"381306","WALLOWA MEMORIAL HOSPITAL","601 MEDICAL PARKWAY","","","ENTERPRISE","OR","97828","WALLOWA","5414263111","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381306","45.4323362","-117.2842241"
"381307","HARNEY DISTRICT HOSPITAL","557 W WASHINGTON STREET","","","BURNS","OR","97720","HARNEY","5415737281","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381307","43.5887109","-119.0601405"
"381308","WEST VALLEY HOSPITAL","525 SE WASHINGTON STREET","","","DALLAS","OR","97338","POLK","5036238301","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381308","44.9193838","-123.3110929"
"381309","LAKE DISTRICT HOSPITAL","700 SOUTH J STREET","","","LAKEVIEW","OR","97630","LAKE","5419472114","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381309","42.1813261","-120.3516823"
"381310","PIONEER MEMORIAL HOSPITAL","564 E PIONEER DRIVE","","","HEPPNER","OR","97836","MORROW","5416769133","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381310","45.3563838","-119.5489735"
"381311","LOWER UMPQUA HOSPITAL DISTRICT","0600 RANCH ROAD","","","REEDSPORT","OR","97467","DOUGLAS","5412712171","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381311","43.6952999","-124.1356287"
"381312","COQUILLE VALLEY HOSPITAL DISTRICT","940 EAST 5TH STREET","","","COQUILLE","OR","97423","COOS","5413963101","Critical Access Hospitals","Voluntary non-profit - Private","Yes","381312","43.1789959","-124.1792222"
"381313","PIONEER MEMORIAL HOSPITAL","1201 NE ELM STREET","","","PRINEVILLE","OR","97754","CROOK","5414476254","Critical Access Hospitals","Voluntary non-profit - Private","Yes","381313","44.310315","-120.843354"
"381314","SAMARITAN PACIFIC COMMUNITIES HOSPITAL","930 SW ABBEY STREET","","","NEWPORT","OR","97365","LINCOLN","5412652244","Critical Access Hospitals","Voluntary non-profit - Private","Yes","381314","44.6301671","-124.0601074"
"381315","ST ALPHONSUS MEDICAL CENTER - BAKER CITY INC","3325 POCAHONTAS ROAD","","","BAKER CITY","OR","97814","BAKER","5415236461","Critical Access Hospitals","Voluntary non-profit - Church","Yes","381315","44.794932","-117.846737"
"381316","PEACE HARBOR HOSPITAL","400 9TH STREET","","","FLORENCE","OR","97439","LANE","5419978412","Critical Access Hospitals","Voluntary non-profit - Church","Yes","381316","43.9746019","-124.1179512"
"381317","TILLAMOOK COUNTY GENERAL HOSPITAL","1000 THIRD STREET","","","TILLAMOOK","OR","97141","TILLAMOOK","5038424444","Critical Access Hospitals","Voluntary non-profit - Church","Yes","381317","45.4565145","-123.8547261"
"381318","PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL","810 12TH STREET","","","HOOD RIVER","OR","97031","HOOD RIVER","5413863911","Critical Access Hospitals","Voluntary non-profit - Private","Yes","381318","45.7041607","-121.5231606"
"381319","ST ANTHONY HOSPITAL","1601 SE COURT AVENUE","","","PENDLETON","OR","97801","UMATILLA","5412765121","Critical Access Hospitals","Voluntary non-profit - Church","Yes","381319","45.6731986","-118.7688136"
"381320","COLUMBIA MEMORIAL HOSPITAL","2111 EXCHANGE STREET","","","ASTORIA","OR","97103","CLATSOP","5033254321","Critical Access Hospitals","Proprietary","Yes","381320","46.1885122","-123.8187589"
"381321","GRANDE RONDE HOSPITAL","900 SUNSET DRIVE","","","LA GRANDE","OR","97850","UNION","5419638421","Critical Access Hospitals","Voluntary non-profit - Private","Yes","381321","45.3187045","-118.1046382"
"381322","CURRY GENERAL HOSPITAL","94220 FOURTH STREET","","","GOLD BEACH","OR","97444","CURRY","5412473000","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381322","42.4116478","-124.4183378"
"381323","SAMARITAN LEBANON COMMUNITY HOSPITAL","525 N SANTIAM HIGHWAY","","","LEBANON","OR","97355","LINN","5412582101","Critical Access Hospitals","Voluntary non-profit - Church","Yes","381323","44.5510499","-122.905393"
"381324","MOUNTAIN VIEW HOSPITAL DISTRICT","470 NE A STREET","","","MADRAS","OR","97741","JEFFERSON","5414604200","Critical Access Hospitals","Voluntary non-profit - Other","Yes","381324","44.6374085","-121.1203443"
"381325","GOOD SHEPHERD MEDICAL CENTER","610 NW 11TH STREET","","","HERMISTON","OR","97838","UMATILLA","5416673400","Critical Access Hospitals","Government - Hospital District or Authority","Yes","381325","45.8461257","-119.3109157"
"390001","COMMUNITY MEDICAL CENTER","1822 MULBERRY STREET","","","SCRANTON","PA","18510","LACKAWANNA","5709698240","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390001","41.4005646","-75.6460706"
"390002","UPMC MCKEESPORT","1500 FIFTH AVENUE","","","MC KEESPORT","PA","15132","ALLEGHENY","4126642000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390002","40.3521988","-79.8499078"
"390003","BLOOMSBURG HOSPITAL","549 EAST FAIR STREET","","","BLOOMSBURG","PA","17815","COLUMBIA","5703872100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390003","41.009638","-76.452663"
"390004","HOLY SPIRIT HOSPITAL","503 NORTH 21ST STREET","","","CAMP HILL","PA","17011","CUMBERLAND","7177632100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390004","40.2543475","-76.924969"
"390006","GEISINGER MEDICAL CENTER","100 NORTH ACADEMY AVENUE","","","DANVILLE","PA","17822","MONTOUR","5702716211","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390006","40.9678905","-76.6050616"
"390008","ELLWOOD CITY HOSPITAL","724 PERSHING STREET","","","ELLWOOD CITY","PA","16117","LAWRENCE","7247520081","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390008","40.869874","-80.275586"
"390009","SAINT VINCENT HEALTH CENTER","232 WEST 25TH STREET","","","ERIE","PA","16544","ERIE","8144525000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390009","42.1110053","-80.0791059"
"390012","LANSDALE HOSPITAL","100 MEDICAL CAMPUS DRIVE","","","LANSDALE","PA","19446","MONTGOMERY","2153682100","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390012","40.25115","-75.271454"
"390013","EVANGELICAL COMMUNITY HOSPITAL","ONE HOSPITAL DRIVE","","","LEWISBURG","PA","17837","UNION","5705222200","Acute Care Hospitals","Voluntary non-profit - Other","No","390013","40.978667","-76.885972"
"390016","JAMESON MEMORIAL HOSPITAL","1211 WILMINGTON AVENUE","","","NEW CASTLE","PA","16105","LAWRENCE","7246589001","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390016","41.0130639","-80.3509186"
"390019","PALMERTON HOSPITAL","135 LAFAYETTE AVENUE","","","PALMERTON","PA","18071","CARBON","6108263141","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390019","40.8022461","-75.6151006"
"39001F","JAMES E. VAN ZANDT VA MEDICAL CENTER (ALTOONA)","2907 PLEASANT VALLEY BOULEVAR","","","ALTOONA    ","PA","16602","BLAIR","8149438164","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","39001F","40.4885531","-78.3986196"
"390025","KENSINGTON HOSPITAL","136 W DIAMOND STREET","","","PHILADELPHIA","PA","19122","PHILADELPHIA","2154268100","Acute Care Hospitals","Voluntary non-profit - Other","No","390025","39.981628","-75.134628"
"390026","CHESTNUT HILL HOSPITAL","8835 GERMANTOWN AVE","","","PHILADELPHIA","PA","19118","PHILADELPHIA","2152488200","Acute Care Hospitals","Proprietary","Yes","390026","40.0788","-75.211073"
"390027","TEMPLE UNIVERSITY HOSPITAL","3401 NORTH BROAD STREET","","","PHILADELPHIA","PA","19140","PHILADELPHIA","2157072000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390027","40.005006","-75.151704"
"390028","UPMC MERCY","1400 LOCUST STREET","","","PITTSBURGH","PA","15219","ALLEGHENY","4122328111","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390028","40.436299","-79.985447"
"390030","SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET","420 SOUTH JACKSON STREET","","","POTTSVILLE","PA","17901","SCHUYLKILL","5706215000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390030","40.6837046","-76.1887979"
"390031","SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET","700 EAST NORWEGIAN STREET","","","POTTSVILLE","PA","17901","SCHUYLKILL","5706214000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390031","40.691009","-76.186822"
"390032","ALLE KISKI MEDICAL CENTER","1301 CARLISLE ST","","","NATRONA","PA","15065","ALLEGHENY","4122245100","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390032","40.618767","-79.736921"
"390035","ST LUKE'S QUAKERTOWN HOSPITAL","1021 PARK AVENUE","","","QUAKERTOWN","PA","18951","BUCKS","2155384500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390035","40.4384996","-75.3489542"
"390036","HERITAGE VALLEY BEAVER","1000 DUTCH RIDGE ROAD","","","BEAVER","PA","15009","BEAVER","4127287000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390036","40.7126384","-80.3200793"
"390037","HERITAGE VALLEY SEWICKLEY","720 BLACKBURN ROAD","","","SEWICKLEY","PA","15143","ALLEGHENY","4127416600","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390037","40.5434539","-80.177601"
"390039","SOMERSET HOSPITAL","225 SOUTH CENTER AVENUE","","","SOMERSET","PA","15501","SOMERSET","8144435000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390039","40.0072938","-79.0785413"
"390041","UNIONTOWN HOSPITAL","500 WEST BERKELEY STREET","","","UNIONTOWN","PA","15401","FAYETTE","7244305000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390041","39.901797","-79.738542"
"390042","WASHINGTON HOSPITAL THE","155 WILSON AVENUE","","","WASHINGTON","PA","15301","WASHINGTON","7242257000","Acute Care Hospitals","Government - Local","Yes","390042","40.183024","-80.2476664"
"390043","SOLDIERS AND SAILORS MEMORIAL HOSPITAL","32-36 CENTRAL AVENUE","","","WELLSBORO","PA","16901","TIOGA","5707241631","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390043","41.745076","-77.300431"
"390044","READING HOSPITAL MEDICAL CENTER","SIXTH AVENUE AND SPRUCE ST","","","READING","PA","19603","BERKS","6109888000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390044","40.3306596","-75.926048"
"390045","WILLIAMSPORT HOSPITAL & MEDICAL CENTER","777 RURAL AVE","","","WILLIAMSPORT","PA","17701","LYCOMING","5703211000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390045","41.246789","-77.01534"
"390046","YORK HOSPITAL","1001 SOUTH GEORGE STREET","","","YORK","PA","17403","YORK","7178512345","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390046","39.946036","-76.718838"
"390048","LEWISTOWN HOSPITAL","400 HIGHLAND AVENUE","","","LEWISTOWN","PA","17044","MIFFLIN","7172485411","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390048","40.6179552","-77.5673415"
"390049","ST LUKE'S HOSPITAL BETHLEHEM","801 OSTRUM STREET","","","BETHLEHEM","PA","18015","NORTHAMPTON","6109544000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390049","40.608805","-75.393333"
"39004F","COATESVILLE VA MEDICAL CENTER","1400 BLACK HORSE HILL ROAD","","","COATESVILLE","PA","19320","CHESTER","6103847711","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","39004F","39.998086","-75.796313"
"390050","ALLEGHENY GENERAL HOSPITAL","320 EAST NORTH AVENUE","","","PITTSBURGH","PA","15212","ALLEGHENY","4123593131","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390050","40.456532","-80.002592"
"390052","CLEARFIELD HOSPITAL","809 TURNPIKE AVE","","","CLEARFIELD","PA","16830","CLEARFIELD","8147655341","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390052","41.033007","-78.449147"
"390056","J C BLAIR MEMORIAL HOSPITAL","1225 WARM SPRINGS AVE","","","HUNTINGDON","PA","16652","HUNTINGDON","8146432290","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390056","40.4930696","-78.0143174"
"390057","GRAND VIEW HOSPITAL","700 LAWN AVENUE","","","SELLERSVILLE","PA","18960","BUCKS","2154534615","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390057","40.363583","-75.326214"
"390058","CARLISLE REGIONAL MEDICAL CENTER","361 ALEXANDER SPRING ROAD","","","CARLISLE","PA","17015","CUMBERLAND","7172491212","Acute Care Hospitals","Proprietary","Yes","390058","40.1835927","-77.2245954"
"39005F","ERIE VA MEDICAL CENTER","135 EAST 38TH STREET","","","ERIE       ","PA","16504","ERIE","8148602576","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","39005F","0","0"
"390061","LANCASTER REGIONAL MEDICAL CENTER","250 COLLEGE AVENUE","","","LANCASTER","PA","17604","LANCASTER","7172918123","Acute Care Hospitals","Proprietary","Yes","390061","0","0"
"390062","NASON HOSPITAL","105 NASON DRIVE","","","ROARING SPRING","PA","16673","BLAIR","8142242141","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390062","0","0"
"390063","HAMOT MEDICAL CENTER","201 STATE STREET","","","ERIE","PA","16550","ERIE","8148776000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390063","0","0"
"390065","GETTYSBURG HOSPITAL","147 GETTYS STREET","","","GETTYSBURG","PA","17325","ADAMS","7173342121","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390065","0","0"
"390066","GOOD SAMARITAN HOSPITAL","FOURTH AND WALNUT STREETS","","","LEBANON","PA","17042","LEBANON","7172707500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390066","40.3383811","-76.4052286"
"390067","PINNACLE HEALTH HOSPITALS","409 SOUTH SECOND STREET","","","HARRISBURG","PA","17105","DAUPHIN","7177825181","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390067","40.256459","-76.875038"
"390068","HEART OF LANCASTER REGIONAL MEDICAL CENTER","1500 HIGHLANDS DRIVE","","","LITITZ","PA","17543","LANCASTER","7176255000","Acute Care Hospitals","Proprietary","Yes","390068","40.1331326","-76.3095665"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","","","LEBANON    ","PA","17042","LEBANON","7172285901","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","39006F","40.3115385","-76.4065603"
"390070","LOWER BUCKS HOSPITAL","501 BATH ROAD","","","BRISTOL","PA","19007","BUCKS","2157859200","Acute Care Hospitals","Voluntary non-profit - Private","No","390070","40.1022831","-74.8633929"
"390071","LOCK HAVEN HOSPITAL","24 CREE DRIVE","","","LOCK HAVEN","PA","17745","CLINTON","5708935000","Acute Care Hospitals","Proprietary","Yes","390071","41.1332859","-77.4671443"
"390072","BERWICK HOSPITAL CENTER","701 EAST 16TH STREET","","","BERWICK","PA","18603","COLUMBIA","5707595000","Acute Care Hospitals","Proprietary","Yes","390072","41.071132","-76.231772"
"390073","ALTOONA REGIONAL HEALTH SYSTEM","620 HOWARD AVENUE","","","ALTOONA","PA","16601","BLAIR","8148892011","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390073","40.5220368","-78.3982444"
"390076","BRANDYWINE HOSPITAL","201 REESEVILLE ROAD","","","COATESVILLE","PA","19320","CHESTER","6103838000","Acute Care Hospitals","Proprietary","Yes","390076","40.009555","-75.786223"
"390079","ROBERT PACKER HOSPITAL","ONE GUTHRIE SQUARE","","","SAYRE","PA","18840","BRADFORD","5708886666","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390079","41.9789631","-76.515499"
"390080","JEANES HOSPITAL","7600 CENTRAL AVE","","","PHILADELPHIA","PA","19111","PHILADELPHIA","2157282000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390080","40.068592","-75.087076"
"390081","DELAWARE COUNTY MEMORIAL HOSPITAL","501 NORTH LANSDOWNE AVE","","","DREXEL HILL","PA","19026","DELAWARE","2152848100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390081","39.9539187","-75.2839708"
"390084","SUNBURY COMMUNITY HOSPITAL","350 NORTH 11TH STREET","","","SUNBURY","PA","17801","NORTHUMBERLAND","5702863333","Acute Care Hospitals","Proprietary","Yes","390084","40.8621006","-76.7784964"
"390086","DUBOIS REGIONAL MEDICAL CENTER","100 HOSPITAL AVENUE","","","DUBOIS","PA","15801","CLEARFIELD","8143712200","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390086","41.11492","-78.7751509"
"390090","WESTERN PENNSYLVANIA HOSPITAL","4800 FRIENDSHIP AVENUE","","","PITTSBURGH","PA","15224","ALLEGHENY","4125785000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390090","40.461397","-79.946369"
"390091","UPMC NORTHWEST","100 FAIRFIELD DRIVE","","","SENECA","PA","16346","VENANGO","8146767600","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390091","41.361158","-79.7006508"
"390093","CLARION HOSPITAL","ONE HOSPITAL DRIVE","","","CLARION","PA","16214","CLARION","8142269500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390093","41.1918681","-79.3968531"
"390095","MARIAN COMMUNITY HOSPITAL","100 LINCOLN AVENUE","","","CARBONDALE","PA","18407","LACKAWANNA","5702822100","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390095","41.5718639","-75.4957543"
"390096","ST JOSEPH MEDICAL CENTER","2500 BERNVILLE ROAD","","","READING","PA","19605","BERKS","6103782300","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390096","40.3767167","-75.9777049"
"390097","HOLY REDEEMER HOSPITAL AND MEDICAL CENTER","1648 HUNTINGDON PIKE","","","MEADOWBROOK","PA","19046","MONTGOMERY","2159473000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390097","40.1089763","-75.0811246"
"39009F","PHILADELPHIA VA MEDICAL CENTER","UNIVERSITY AND WOODLAND AVENU","","","PHILADELPHIA                  ","PA","19104","PHILADELPHIA","2158235857","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","39009F","39.9503298","-75.1994067"
"390100","LANCASTER GENERAL HOSPITAL","555 NORTH DUKE STREET","","","LANCASTER","PA","17604","LANCASTER","7172995511","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390100","40.0474039","-76.305398"
"390101","MEMORIAL HOSPITAL YORK","325 SOUTH BELMONT STREET","","","YORK","PA","17403","YORK","7178438623","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390101","39.967478","-76.691926"
"390102","UPMC ST MARGARET","815 FREEPORT ROAD","","","PITTSBURGH","PA","15215","ALLEGHENY","4127844000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390102","40.489279","-79.895965"
"390104","KANE COMMUNITY HOSPITAL","4372 ROUTE 6","","","KANE","PA","16735","MCKEAN","8148378585","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390104","41.671959","-78.8170675"
"390107","UPMC PASSAVANT","9100 BABCOCK BOULEVARD","","","PITTSBURGH","PA","15237","ALLEGHENY","4123676700","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390107","40.5767535","-80.0130622"
"390108","MONTGOMERY HOSPITAL","POWELL & FORNANCE STREETS","","","NORRISTOWN","PA","19401","MONTGOMERY","6102702000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390108","40.1578402","-83.0751869"
"390110","CONEMAUGH VALLEY MEMORIAL HOSPITAL","1086 FRANKLIN STREET","","","JOHNSTOWN","PA","15905","CAMBRIA","8145349000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390110","40.305214","-78.91826"
"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","34TH & SPRUCE STS","","","PHILADELPHIA","PA","19104","PHILADELPHIA","2156623227","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390111","32.31691","-81.119796"
"390112","WINDBER HOSPITAL","600 SOMERSET AVENUE","","","WINDBER","PA","15963","SOMERSET","8144673000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390112","40.241978","-78.838278"
"390113","MEADVILLE MEDICAL CENTER","751 LIBERTY STREET","","","MEADVILLE","PA","16335","CRAWFORD","8143335000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390113","41.6420478","-80.1457865"
"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","300 HALKET STREET","","","PITTSBURGH","PA","15213","ALLEGHENY","4126414010","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390114","40.437083","-79.961949"
"390115","ARIA HEALTH","10800 KNIGHTS ROAD","","","PHILADELPHIA","PA","19114","PHILADELPHIA","2156124129","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390115","40.071597","-74.983411"
"390116","MERCY SUBURBAN HOSPITAL","2701 DEKALB PIKE","","","NORRISTOWN","PA","19401","MONTGOMERY","2152782000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390116","40.140626","-75.31571"
"390117","UPMC BEDFORD","10455 LINCOLN HIGHWAY","","","EVERETT","PA","15537","BEDFORD","8146236161","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390117","40.0242923","-78.4335472"
"390118","BRADFORD REGIONAL MEDICAL CENTER","116 INTERSTATE PARKWAY","","","BRADFORD","PA","16701","MCKEAN","8143684143","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390118","41.9612198","-78.659452"
