PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
262556,BIO-MEDICAL APPLICATIONS OF INDEPENDENCE,1135 S. CLAREMONT,,INDEPENDENCE,MO,64054,8168361220,Profit,Y,N,262556,39.09538,-94.442524
262559,RENAL CARE GROUP - BOLIVAR,1145 N BUTTERFIELD,,BOLIVAR,MO,65613,4177778115,Profit,Y,Y,262559,37.6238734,-93.419126
262560,RENEX DIALYSIS CLINIC OF MAPLEWOOD,6512 MANCHESTER RD.,,SAINT LOUIS,MO,63139,3146467092,Profit,Y,Y,262560,38.6199359,-90.2982375
262561,FLORISSANT DIALYSIS,11687 W. FLORISSANT RD.,,FLORISSANT,MO,63033,3148302787,Profit,Y,Y,262561,38.779159,-90.280748
262562,WASHINGTON SQUARE DIALYSIS,1112 WASHINGTON SQUARE,,WASHINGTON,MO,63090,6363908233,Profit,Y,Y,262562,38.5364143,-91.0043718
262563,RENAL CARE GROUP - POPLAR BLUFF,2311 EUGENE BVLD.,,POPLAR BLUFF,MO,63901,5737855000,Profit,Y,Y,262563,36.7569994,-90.392888
262564,DSI - KANSAS CITY RENAL CENTER,4333 MADISON AVE,,KANSAS CITY,MO,64111,8167560645,Profit,Y,Y,262564,39.0487603,-94.5968735
262565,BARNES JEWISH DIALYSIS CENTER,4205 FOREST PARK AVE.,,SAINT LOUIS,MO,63108,3142860800,Non-Profit,Y,Y,262565,38.636854,-90.249779
262567,RENEX DIALYSIS CLINIC OF UNION,1780 OLD HIGHWAY 50 EAST #111,,UNION,MO,63084,6365840305,Profit,N,Y,262567,0,0
262568,ST CHARLES DIALYSIS,2125 BLUESTONE DR.,,SAINT CHARLES,MO,63303,6369408840,Profit,Y,N,262568,38.7586685,-90.5329428
262569,JEFFERSON COUNTY DIALYSIS CENTER,"1301 YMCA DR., #200",,FESTUS,MO,63028,6369377977,Profit,Y,Y,262569,0,0
262570,"DIALYSIS CLINICS, INC - BOONVILLE",16895 RANKIN MILL RD.,,BOONVILLE,MO,65233,6608822466,Non-Profit,Y,N,262570,38.9448185,-92.7365619
262572,SHREWSBURY DIALYSIS,7435 WATSON RD #119,,SAINT LOUIS,MO,63119,3149618180,Profit,Y,Y,262572,0,0
262573,"DIALYSIS CLINICS, INC - MOBERLY",1511 UNION AVE.,,MOBERLY,MO,65270,6602631611,Non-Profit,Y,N,262573,39.4238774,-92.4142571
262574,SOUTH COUNTY DIALYSIS CENTER,4145 UNION ROAD,,SAINT LOUIS,MO,63129,3148941851,Profit,Y,Y,262574,38.507425,-90.3341924
262575,"DIALYSIS CLINICS, INC - JEFFERSON CITY EAST",1916 BOGGS CREEK ROAD,,JEFFERSON CITY,MO,65101,5736322633,Non-Profit,Y,Y,262575,38.558838,-92.137674
262576,ST. JOSEPH DIALYSIS,5514 CORPORATE DR SUITE 100,,SAINT JOSEPH,MO,64507,8166711948,Profit,Y,Y,262576,39.753587,-94.766924
262577,"DIALYSIS CLINICS, INC - BELTON",17045 S 71 HWY,,BELTON,MO,64012,8163224034,Non-Profit,Y,N,262577,39.1738507,-94.5597737
262578,CAMERON DIALYSIS,1003 W 4TH,,CAMERON,MO,64429,8166326056,Profit,Y,N,262578,39.7425788,-94.250341
262579,RENAL CARE GROUP - CHOUTEAU,"4030 CHOUTEAU AVE, 1ST FLOOR",,SAINT LOUIS,MO,63110,3145352915,Profit,Y,N,262579,38.6278837,-90.2494226
262580,CHILLICOTHE DIALYSIS,507  PARK LANE,,CHILLICOTHE,MO,64601,6607071092,Profit,Y,Y,262580,39.8074636,-93.5492927
262581,DSI - MARSHALL RENAL CENTER,359 WEST MORGAN,,MARSHALL,MO,65340,6608869080,Profit,Y,N,262581,39.1195339,-93.2002429
262583,SAINT LOUIS WEST DIALYSIS,400 NORTH LINDBERG BOULEVARD,,SAINT LOUIS,MO,63141,3149890886,Profit,Y,N,262583,38.662619,-90.404549
262584,RENAL CARE GROUP - MOUNTAIN GROVE,1200 N MAIN  SUITE #2,,MOUNTAIN GROVE,MO,65711,4179260077,Profit,Y,Y,262584,0,0
262585,SAINT LOUIS WEST PD DIALYSIS,450 N LINDBERGH BLVD STE 100C,,CREVE COEUR,MO,63141,3149949311,Profit,N,Y,262585,38.663231,-90.404524
262587,RENAL CARE GROUP - LEBANON,331 HOSPITAL DRIVE  SUITE F,,LEBANON,MO,65536,4175320335,Profit,Y,N,262587,37.6824789,-92.6345455
262588,DSI - BUTLER RENAL CENTER,601 W NURSERY,,BUTLER,MO,64730,6606796513,Profit,Y,N,262588,38.2495259,-94.3405626
262589,HAZELWOOD DIALYIS,637 DUNN ROAD #125,,HAZELWOOD,MO,63042,3148954419,Profit,Y,N,262589,0,0
262590,FMC -LETHOLT DIALYSIS CENTER,906 WOLLARD BLVD,,RICHMOND,MO,64085,8164702000,Profit,Y,N,262590,39.2652278,-93.956722
262591,CRESTWOOD DIALYSIS,9901 WATSON ROAD STE 125,,SAINT LOUIS,MO,63126,3149655545,Profit,Y,Y,262591,38.5574199,-90.3931475
262592,"DIALYSIS CLINIC, INC - CLINTON",1662 N 2ND STREET,,CLINTON,MO,64735,6608900889,Non-Profit,Y,Y,262592,38.3890351,-93.7710387
262593,ST LOUIS RENAL CARE - FOREST PARK,1400 STRASSNER,,SAINT LOUIS,MO,63144,3147851060,Profit,Y,Y,262593,38.622588,-90.340303
262594,ST LOUIS RENAL CARE - DES PERES,2325 DOUGHERTY FERRY RD - SUITE 103,,SAINT LOUIS,MO,63122,3148228963,Profit,Y,Y,262594,38.5813056,-90.4495878
262595,FMC DIALYSIS SERVICES OF RAYTOWN,11503 E 63RD ST,,RAYTOWN,MO,64133,8163533080,Profit,Y,N,262595,39.0080052,-94.4464759
262596,PLATTE WOODS DIALYSIS,7667 NW PRAIRIE VIEW RD,,KANSAS CITY,MO,64151,8167465542,Profit,Y,N,262596,39.233718,-94.656786
262597,ST LOUIS RENAL CARE - MIDTOWN,5535 DELMAR BLVD,,SAINT LOUIS,MO,63112,3143612273,Profit,Y,Y,262597,38.654178,-90.280339
262599,ST PETERS DIALYSIS,300 1ST EXECUTIVE AVE #A,,SAINT PETERS,MO,63376,6364416070,Profit,Y,N,262599,0,0
262600,FMC DIALYSIS SERVICES OF LINCOLN COUNTY,"9 LINCOLN CENTER, HWY 47, #A",,TROY,MO,63379,6364624910,Profit,Y,Y,262600,0,0
262603,"METRO ST LOUIS DIALYSIS CENTER, LLC",10160 W FLORISSANT,,SAINT LOUIS,MO,63136,3148694978,Profit,Y,Y,262603,38.7553767,-90.2797493
262604,PERRY COUNTY DIALYSIS CENTERS,12 N KINGSHIGHWAY,#100,PERRYVILLE,MO,63775,5735472900,Profit,Y,Y,262604,37.7321726,-89.8624409
262605,"BRANSON DIALYSIS, LLC",101 SKAGGS RD #301,,BRANSON,MO,65616,4173355797,Profit,Y,Y,262605,0,0
262606,RTC-LAMPLIGHTER DIALYSIS,12654 LAMPLIGHTER SQUARE,,SAINT LOUIS,MO,63128,3147297979,Profit,Y,Y,262606,38.5041032,-90.3787905
262607,RTC - HAMPTON AVENUE DIALYSIS,1425 HAMPTON AVENUE,,SAINT LOUIS,MO,63139,3147814022,Profit,Y,N,262607,38.624685,-90.288348
262610,RENAL CARE GROUP - NIXA,121 N MASSEY,,NIXA,MO,65714,4177241177,Profit,Y,N,262610,37.0438899,-93.3029488
262611,RTC COLUMBIA DIALYSIS,1701 E BROADWAY SUITE G-102,,COLUMBIA,MO,65201,5734420573,Profit,Y,Y,262611,38.950547,-92.314012
262612,FARMINGTON DIALYSIS CLINIC,1370 W LIBERTY ST,,FARMINGTON,MO,63640,5737601030,Profit,Y,Y,262612,37.7792545,-90.4415888
262613,RAI CARE CENTER HIGH ST,828 E HIGH ST,STE 2,POTOSI,MO,63664,5734368085,Profit,Y,Y,262613,37.9282398,-90.776461
262614,RAI CARE CENTER -HAMPTON,2635 HAMPTON AVE,,SAINT LOUIS,MO,63139,3146461717,Profit,Y,Y,262614,38.6111804,-90.2882447
262615,SOUTH TOWNE SQUARE DIALYSIS CLINIC,11107 SOUTH TOWNE SQUARE,,SAINT LOUIS,MO,63123,3148943400,Profit,Y,Y,262615,38.5180409,-90.334912
262616,FRESENIUS MEDICAL SERVICES O'FALLON,4663 HIGHWAY K,,OFALLON,MO,63368,6363004036,Profit,Y,Y,262616,38.7167201,-90.7028436
262617,DSI - LEE'S SUMMIT RENAL CENTER,100 NE MISSOURI RD SUITE 100,,LEES SUMMIT,MO,64086,8165243312,Profit,Y,Y,262617,38.942281,-94.37645
262618,RENAL CARE GROUP OF SOUTHEAST MISSOURI,1723 BROADWAY STE # 105,,CAPE GIRARDEAU,MO,63701,5733347861,Profit,Y,Y,262618,0,0
262619,FMC - TESSON FERRY DIALYSIS,13134 TESSON FERRY ROAD,,SAINT LOUIS,MO,63128,3148437390,Profit,Y,Y,262619,38.48894,-90.382195
262620,PREMIER DIALYSIS OF WEST COUNTY,13190 SOUTH OUTER 40 ROAD,,CHESTERFIELD,MO,63017,3147542101,Profit,Y,Y,262620,38.637057,-90.489051
262621,ELLISVILLE DIALYSIS CENTER,257 CLARKSON ROAD,,ELLISVILLE,MO,63011,6362077401,Non-Profit,Y,N,262621,38.600323,-90.585015
262622,"DIALYSIS CLINICS, INC - WARRENSBURG",609 C EAST YOUNG ST,,WARRENSBURG,MO,64093,6604291110,Non-Profit,Y,N,262622,38.7724649,-93.722377
262623,RAI CARE CENTER ARMORY ST,105 ARMORY STREET,,FREDERICKTOWN,MO,63645,5737832089,Profit,Y,N,262623,37.5597549,-90.3047242
262624,PREMIER DIALYSIS OF FERGUSON,800 CHAMBERS ROAD,,FERGUSON,MO,63135,3145247608,Profit,Y,Y,262624,38.7492292,-90.293699
262625,NORTH SAINT LOUIS COUNTY DIALYSIS,13119 NEW HALLS FERRY ROAD,,FLORISSANT,MO,63033,3143833242,Profit,Y,N,262625,38.7953333,-90.2894711
262626,EASTLAND DIALYSIS,19101 E VALLEY VIEW PKWY STE E,,INDEPENDENCE,MO,64055,8167956018,Profit,Y,Y,262626,39.0371998,-94.3551474
262627,FRONTENAC HOME DIALYSIS CENTER,10435 CLAYTON RD SUITE 201,,FRONTENAC,MO,63131,3145670645,Profit,N,Y,262627,38.634217,-90.410433
262628,EUREKA DIALYSIS CENTER,419 MERAMEC BLVD,,EUREKA,MO,63025,6365872063,Profit,Y,Y,262628,38.5072127,-90.6338447
262629,FMC - WENTZVILLE,1534 WEST MEYER ROAD,,WENTZVILLE,MO,63385,6368874046,Profit,Y,Y,262629,38.8245841,-90.8775072
262630,FMC - CENTERPOINT,19401 E 37TH TERRACE COURT SOUTH SUITE 200,,INDEPENDENCE,MO,64057,8167956559,Profit,Y,Y,262630,0,0
262631,DSI - WESTPORT,3947 BROADWAY ST,,KANSAS CITY,MO,64111,8165311181,Profit,Y,N,262631,39.055295,-94.590441
262632,FMC - SULLIVAN,123 PROGRESS PARKWAY,,SULLIVAN,MO,63080,5734682485,Profit,Y,Y,262632,0,0
262633,FMC - FLORISSANT,577 HODERSHELL ROAD,,FLORISSANT,MO,63031,3148312178,Profit,Y,Y,262633,38.8040666,-90.3634602
262634,TIMBERLAKE DIALYSIS,12110 HOLMES RD,,KANSAS CITY,MO,64145,8169423827,Profit,Y,N,262634,38.908745,-94.588254
262635,DEXTER DIALYSIS,2010 N OUTER RD,,DEXTER,MO,63841,5736243452,Profit,Y,N,262635,36.8103928,-89.9718277
262636,VILLA OF WATERBURY,929 WATERBURY FALLS DRIVE,,O FALLON,MO,63368,6363290697,Profit,Y,N,262636,38.724332,-90.6957438
262637,HANNIBAL DIALYSIS,3140 PALMYRA ROAD,,HANNIBAL,MO,63401,5734060165,Profit,Y,Y,262637,39.7251497,-91.3875069
262638,VILLA OF WENTZVILLE,1126 W PEARCE BLVD,SUITE 118,WENTZVILLE,MO,63385,6366391655,Profit,Y,N,262638,38.8102578,-90.8660049
262639,VILLA OF ST JOHN,9030 ST CHARLES ROCK ROAD,,SAINT LOUIS,MO,63114,3144291724,Profit,Y,N,262639,38.7127244,-90.3540677
262640,MAPLE VALLEY DIALYSIS,649 MAPLE VALLEY DRIVE,,FARMINGTON,MO,63640,5737470946,Profit,Y,Y,262640,37.7903967,-90.4387015
262641,LAKE ST LOUIS AT HOME,202 BREVCO PLAZA,,LAKE SAINT LOUIS,MO,63367,6366254460,Profit,N,N,262641,38.8036184,-90.7844164
263300,CARDINAL GLENNON CHILDRENS HOSPITAL DIALYSIS,1465 S GRAND BLVD,RENAL DIALYSIS UNIT 3RD FLOOR,SAINT LOUIS,MO,63104,3142686423,Non-Profit,Y,Y,263300,38.6215231,-90.2384023
263301,SAINT LOUIS CHILDRENS HOSPITAL DIALYSIS,ONE CHILDRENS PLACE,2N90,SAINT LOUIS,MO,63110,3144546065,Non-Profit,Y,Y,263301,38.6373671,-90.2658911
263302,CHILDRENS MERCY HOSPITAL DIALYSIS,2401 GILLHAM RD,,KANSAS CITY,MO,64108,8162343100,Non-Profit,Y,Y,263302,39.083731,-94.577339
263506,OZARKS DIALYSIS SERVICES - PRIMROSE,1001 E. PRIMROSE,,SPRINGFIELD,MO,65807,4178753307,Non-Profit,N,Y,263506,37.147436,-93.280308
263508,OZARKS DIALYSIS SERVICES - SOUTH,3525 S NATIONAL,STE 108,SPRINGFIELD,MO,65807,4172697082,Profit,Y,N,263508,37.150924,-93.28012
263510,OZARKS DIALYSIS SERVICES - MONETT,825 HIGHWAY 60,STE B,MONETT,MO,65708,4173541111,Non-Profit,Y,N,263510,36.913985,-93.9121512
270003,ST PETERS HOSPITAL DIALYSIS UNIT,2475 BROADWAY,,HELENA,MT,59601,4064442280,Non-Profit,Y,Y,270003,46.5841926,-111.9949104
270004,BILLINGS CLINIC DIALYSIS CENTER,2800 10TH AVE N,,BILLINGS,MT,59107,4066574100,Non-Profit,Y,Y,270004,45.7904791,-108.5140238
270013,BENEFIS DIALYSIS CENTER,2800 11TH AVE S SUITE 22,DOCTORS PLAZA,GREAT FALLS,MT,59405,4064553960,Non-Profit,Y,Y,270013,47.4926853,-111.259104
270014,ST PATRICK HOSPITAL MISSOULA DIALYSIS CENTER,615 W ALDER ST,,MISSOULA,MT,59802,4063271750,Non-Profit,Y,Y,270014,46.877234,-114.000496
270032,NORTHERN MONTANA HOSPITAL DIALYSIS UNIT,30 W 13TH ST,,HAVRE,MT,59501,4062621470,Non-Profit,Y,N,270032,48.5368179,-109.685773
272500,FT PECK TRIBAL DIALYSIS UNIT,"107 ""H"" ST E",,POPLAR,MT,59255,4067685468,Non-Profit,Y,N,272500,48.1148173,-105.1952339
272502,DCI  BILLINGS,2411 VILLAGE LANE,,BILLINGS,MT,59102,4062529270,Non-Profit,Y,Y,272502,45.793831,-108.554732
272503,BOZEMAN DIALYSIS CENTER,931 HIGHLAND BLVD SUITE 3105,,BOZEMAN,MT,59715,4065855090,Non-Profit,Y,N,272503,45.6692782,-111.0176132
272504,DCI BLACKFEET,HOSPITAL CIRCLE,,BROWNING,MT,59417,4063387472,Non-Profit,Y,Y,272504,48.5677054,-113.0192461
272505,DCI LIBBY,308 LOUISIANA AVE SUITE 2,,LIBBY,MT,59923,4062939913,Non-Profit,Y,N,272505,48.3918502,-115.5486544
272506,DCI KALISPELL,135 COMMONS WAY,,KALISPELL,MT,59901,4067565565,Non-Profit,Y,Y,272506,48.2214669,-114.329858
273501,ST PATRICK BUTTE DIALYSIS CENTER,ST JAMES COMMUNITY HOSPITAL,400 S CLARK ST,BUTTE,MT,59701,4067232505,Non-Profit,Y,N,273501,46.0600227,-112.490614
280039,YORK GENERAL DIALYSIS SERVICES,2319 N LICNOLN AVENUE,,YORK,NE,68467,4023636631,Profit,Y,N,280039,40.8838345,-97.5931358
280118,BOX BUTTE DIALYSIS UNIT,BOX BUTTE GENERAL HOSPITAL,2101 BOX BUTTE AVE,ALLIANCE,NE,69301,3087626660,Non-Profit,Y,N,280118,42.1144111,-102.8710333
280125,NORTHEAST NEBRASKA DIALYSIS CENTER,1603 PROSPECT AVE,,NORFOLK,NE,68701,4026447592,Non-Profit,Y,N,280125,42.0361741,-97.4326932
281329,AVERA ST ANTHONYS HOSPITAL ESRD,223 ADAMS ST,,ONEILL,NE,68763,4023362611,Non-Profit,Y,N,281329,42.4611735,-98.6507668
281341,CHADRON COMMUNITY HOSPITAL DIALYSIS,825 CENTENIAL DRIVE,,CHADRON,NE,69337,3084325586,Non-Profit,Y,N,281341,42.8192013,-103.0133325
281344,CHERRY COUNTY HOSPITAL DIALYSIS UNIT,510 N GREEN ST,,VALENTINE,NE,69201,4023762525,Non-Profit,Y,N,281344,42.8783397,-100.5393357
282500,DIALYSIS CENTER OF LINCOLN,7910 O ST.,,LINCOLN,NE,68510,4024895339,Non-Profit,Y,N,282500,40.813946,-96.613662
282501,HASTINGS DIALYSIS CENTER,1900 N ST JOSEPH AVE,,HASTINGS,NE,68901,4024634893,Profit,Y,Y,282501,40.6052883,-98.3872217
282502,SCOTTSBLUFF DIALYSIS CENTER,3812 AVE B,,SCOTTSBLUFF,NE,69361,3086300811,Profit,Y,N,282502,41.8852,-103.666
282503,CAPITAL CITY DIALYSIS,307 N 46TH ST,,LINCOLN,NE,68503,4024665123,Profit,Y,Y,282503,40.815896,-96.656507
282504,"DIALYSIS CLINICS, INC - OMAHA",3316 DODGE ST.,,OMAHA,NE,68131,4023420190,Non-Profit,Y,Y,282504,41.2599025,-95.962451
282506,OMAHA WEST DIALYSIS,13014 W. DODGE RD.,,OMAHA,NE,68154,4024458950,Profit,Y,Y,282506,41.2632542,-96.1161474
282507,"DIALYSIS CLINICS, INC - WEST OMAHA",3015 N. 118TH CIRCLE,,OMAHA,NE,68164,4024939331,Non-Profit,Y,N,282507,41.2862524,-96.0980582
282508,RAI CARE CENTER - FREMONT,2660 N HEALTH WAY,,FREMONT,NE,68025,4027211158,Profit,Y,Y,282508,41.4397222,-96.49
282509,DIALYSIS CENTER OF COLUMBUS,2452 39TH AVE,,COLUMBUS,NE,68601,4025632139,Non-Profit,Y,Y,282509,41.4401129,-97.3754565
282510,DIALYSIS CENTER OF BEATRICE,1110 N. 10TH ST.,,BEATRICE,NE,68310,4022284722,Non-Profit,Y,N,282510,40.2772771,-96.7408836
282511,OMAHA SOUTH DIALYSIS,"3427 L ST., #16",,OMAHA,NE,68107,4027335777,Profit,Y,N,282511,0,0
282512,DODGE COUNTY DIALYSIS,1949 E 23RD AVENUE SOUTH,,FREMONT,NE,68025,4027217005,Profit,Y,N,282512,41.4510063,-96.4727307
282513,DIALYSIS CENTER OF LINCOLN NORTHWEST,4911 NORTH 26TH STREET,STE 106,LINCOLN,NE,68521,4024387330,Non-Profit,Y,N,282513,40.86,-96.684206
282514,OMAHA NORTH DIALYSIS,6572 AMES AVENUE,,OMAHA,NE,68104,4024530477,Profit,Y,N,282514,41.2997808,-96.0138927
282515,"OVERLAND TRAILS RENAL CARE GROUP, LLC",10 E 31 ST,2ND FLOOR SOUTH,KEARNEY,NE,68847,3082335011,Profit,Y,Y,282515,40.7064752,-99.0813639
282516,OMAHA CENTRAL DIALYSIS,144 S 40TH STREET,,OMAHA,NE,68131,4025580818,Profit,Y,Y,282516,41.2580669,-95.973636
282517,MCCOOK DIALYSIS CENTER,801 WEST C ST,,MCCOOK,NE,69001,3083451916,Profit,Y,Y,282517,40.1998351,-100.6351713
282518,PAPILLION DIALYSIS,1502 S WASHINGTON ST #100,,PAPILLION,NE,68046,4029911154,Profit,Y,N,282518,0,0
282519,RENAL CARE GROUP - NORTH PLATTE,785 EAST FRANCIS,,NORTH PLATTE,NE,69101,3086960941,Profit,Y,Y,282519,41.1225852,-100.7567658
282520,RAI CARE CENTER,4411 CENTER STE A,,OMAHA,NE,68105,4025583284,Profit,Y,Y,282520,41.240642,-95.979309
282521,RAI CARE CENTER - AMES AVE,5084 AMES AVE,,OMAHA,NE,68104,4024517754,Profit,Y,N,282521,41.2996484,-95.9926869
282522,GRAND ISLAND DIALYSIS,603 S WEBB ROAD,,GRAND ISLAND,NE,68803,3083856278,Profit,Y,N,282522,40.9132851,-98.3783854
282523,"KIDNEY DIALYSIS CENTER OF GRAND ISLAND, LLC",3516 RICHMOND CIRCLE,,GRAND ISLAND,NE,68803,3083849600,Profit,Y,Y,282523,40.922846,-98.3845669
282524,"DIALYSIS CLINIC, INC",4112 TWIN CREEK DR,,BELLEVUE,NE,68123,4029349560,Non-Profit,Y,N,282524,41.141811,-95.975627
282525,CARL T CURTIS DIALYSIS CLINIC,ATTN DIALYSIS UNIT,100 INDIAN HILLS DR,MACY,NE,68039,4028374136,Non-Profit,Y,N,282525,42.1130467,-96.3564161
282526,SOUTH LINCOLN DIALYSIS,3401 PLANTATION DRIVE SUITE 140,,LINCOLN,NE,68516,4024216011,Profit,Y,N,282526,40.752285,-96.670387
282527,DIALYSIS CENTER OF LINCOLN SOUTHWEST,5355 SOUTH 16TH STREET,,LINCOLN,NE,68512,4027428500,Non-Profit,Y,Y,282527,40.758633,-96.699813
282528,DIALYSIS CENTER OF LINCOLN - HOME,5355 SOUTH 16TH STREET,,LINCOLN,NE,68512,4027428500,Non-Profit,N,Y,282528,40.758633,-96.699813
292500,DESERT INN DIALYSIS (FMC),1750 EAST DESERT INN ROAD - SUITE 100,,LAS VEGAS,NV,89169,7027355477,Profit,Y,Y,292500,0,0
292501,LAS VEGAS DIALYSIS CENTER (DVA),150 SOUTH VALLEY VIEW BLVD,,LAS VEGAS,NV,89107,7028780908,Profit,Y,N,292501,36.174415,-115.193744
292504,NORTH LAS VEGAS DIALYSIS CENTER (DVA),2300 MCDANIEL STREET,,NORTH LAS VEGAS,NV,89030,7026422324,Profit,Y,N,292504,36.199915,-115.120543
292505,SPARKS DIALYSIS (DVA),4860 VISTA BOULEVARD #100,,SPARKS,NV,89436,7753595432,Profit,Y,N,292505,0,0
292506,NORTHWEST LAS VEGAS DIALYSIS (FMC),3150 N TENAYA WAY #110,,LAS VEGAS,NV,89128,7022338801,Profit,Y,N,292506,0,0
292507,LAS VEGAS DIALYSIS (DSI),2333 RENAISSANCE DRIVE,,LAS VEGAS,NV,89119,7027408580,Profit,Y,N,292507,36.102763,-115.120546
292508,CARSON CITY DIALYSIS (DCI),778 BASQUE WAY,,CARSON CITY,NV,89706,7758835400,Non-Profit,Y,Y,292508,39.187241,-119.759411
292510,MOUNTAIN VIEW DIALYSIS (DVA),2881 BUSINESS PARK CT #150,,LAS VEGAS,NV,89128,7023419551,Profit,Y,Y,292510,0,0
292511,PAHRUMP DIALYSIS CENTER (DVA),"330 S LOLA LN, STE 100",,PAHRUMP,NV,89048,7757514300,Profit,Y,N,292511,36.215065,-116.023958
292512,SOUTH LAS VEGAS DIALYSIS (DVA),2250 S RANCHO DR. STE 115,,LAS VEGAS,NV,89102,7027951771,Profit,Y,N,292512,36.146736,-115.171375
292513,GREEN VALLEY DIALYSIS (FMC),6330 S PECOS #110,,LAS VEGAS,NV,89120,7024333079,Profit,Y,N,292513,0,0
292515,SUMMERLIN DIALYSIS (DVA),"653 TOWN CENTER DRIVE, SUITE 70",,LAS VEGAS,NV,89144,7023606908,Profit,Y,N,292515,36.1658944,-115.3243712
292516,ELKO DIALYSIS (DCI),1995 ERRECART BOULEVARD - SUITE 100,,ELKO,NV,89801,7757384090,Non-Profit,Y,Y,292516,40.8217819,-115.7296001
292517,GREEN VALLEY DIALYSIS (DSI),"1489 WEST WARM SPRINGS RD, STE 122",,HENDERSON,NV,89014,7024508877,Profit,Y,Y,292517,36.055136,-115.048785
292518,RENO DIALYSIS CENTER (DVA),1500 E 2ND STREET #101,,RENO,NV,89502,7753292100,Profit,Y,Y,292518,0,0
292519,LAS VEGAS KIDNEY CLINIC,1905 CIVIC CENTER DRIVE SUITE 201,,NORTH LAS VEGAS,NV,89030,7022149516,Profit,Y,N,292519,36.194142,-115.116838
292520,SIERRA ROSE DIALYSIS CENTER (DVA),685 SIERRA ROSE DRIVE,,RENO,NV,89511,7758296580,Profit,Y,Y,292520,39.47404,-119.799437
292521,SOUTHERN HILLS DIALYSIS CENTER (DVA),"9280 WEST SUNSET RD, SUITE 110",,LAS VEGAS,NV,89148,7023183167,Profit,Y,N,292521,36.071824,-115.294911
292522,ANTHEM VILLAGE DIALYSIS (DVA),2530 ANTHEM VILLAGE DRIVE,,HENDERSON,NV,89052,7026140590,Profit,Y,N,292522,35.980165,-115.097069
292523,RED MOON DIALYSIS,900 S MAIN STREET,,LAS VEGAS,NV,89101,7023839741,Profit,Y,Y,292523,36.1620846,-115.1521827
292524,SIENA HENDERSON DIALYSIS CENTER (DVA),"2865 SIENA HEIGHTS DRIVE, SUITE 141",,HENDERSON,NV,89052,7022600348,Profit,Y,N,292524,36.0028999,-115.114268
292525,DESERT SPRINGS DIALYSIS CENTER (DVA),"2110 EAST FLAMINGO ROAD, STE 108",,LAS VEGAS,NV,89119,7026969768,Profit,Y,N,292525,36.115659,-115.12316
292526,SOUTH MEADOWS DIALYSIS (DVA),10085 DOUBLE R BLVD - SUITE 160,,RENO,NV,89521,7758524200,Profit,Y,N,292526,39.436772,-119.75943
292527,FIRE MESA DIALYSIS (FMC),2450 FIRE MESA ST - SUITE 120,,LAS VEGAS,NV,89128,7023842242,Profit,Y,Y,292527,36.205666,-115.2574915
292528,FALLON DIALYSIS (DVA),1103  NEW RIVER PKWY,,FALLON,NV,89406,7754282077,Profit,Y,Y,292528,39.465378,-118.760257
292529,SOUTH RAINBOW DIALYSIS (FMC),7040 WEST SUNSET RD,,LAS VEGAS,NV,89113,7022481807,Profit,Y,Y,292529,36.0705453,-115.246957
292531,CENTENNIAL DIALYSIS CENTER (DVA),8775 W DEER SPRINGS WAY,,LAS VEGAS,NV,89149,7023952488,Profit,Y,N,292531,36.284141,-115.286524
292532,DESERT VALLEY DIALYSIS,350 FALCON RIDGE PKWY STE 104,,MESQUITE,NV,89027,7023454144,Non-Profit,Y,N,292532,36.8046416,-114.1098302
292533,LIBERTY DIALYSIS - RENO HOME DIALYSIS,601 SIERRA ROSE DRIVE STE 201,,RENO,NV,89511,7758299961,Profit,Y,Y,292533,39.473851,-119.795834
292534,NEVADA DIALYSIS CENTER (DVA),1510 W WARM SPRINGS RD STE 100,,HENDERSON,NV,89014,7024512131,Profit,Y,N,292534,36.0562939,-115.0506523
292535,GARDNERVILLE DIALYSIS (DCI),1281 KIMMERLING RD STE A1,,GARDNERVILLE,NV,89460,7752654706,Non-Profit,Y,Y,292535,38.89484,-119.743865
292536,LAS VEGAS PEDIATRIC DIALYSIS (DVA),7271 W SAHARA AVE SUITE 120,,LAS VEGAS,NV,89117,7022273049,Profit,Y,Y,292536,36.142851,-115.250924
292537,LIBERTY DIALYSIS - SOUTH RENO,601 SIERRA ROSE DR SUITE 101,,RENO,NV,89511,7756248055,Profit,Y,N,292537,39.473851,-119.795834
292538,FIVE STAR DIALYSIS CENTER (DVA),2400 TECH CENTER COURT,,LAS VEGAS,NV,89128,7028693771,Profit,Y,Y,292538,36.203936,-115.253296
292539,CARSON CITY DIALYSIS CENTER (DVA),3246 N CARSON ST #110,,CARSON CITY,NV,89706,7758866450,Non-Profit,Y,N,292539,0,0
292540,LIBERTY DIALYSIS - CARSON CITY,4500 SOUTH CARSON ST,,CARSON CITY,NV,89701,7754617250,Profit,Y,N,292540,39.126142,-119.7711404
292541,LIBERTY DIALYSIS - NORTHWEST RENO,6144 MAE ANNE AVE,,RENO,NV,89523,7757471100,Profit,Y,N,292541,39.528238,-119.883549
292542,CENTENNIAL DIALYSIS (FMC),7465 W. AZURE DR STE 1A,,LAS VEGAS,NV,89130,7023952602,Profit,Y,Y,292542,36.274687,-115.259193
