PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
452705,RELIANT DIAYSIS,1335 LA CONCHA,,HOUSTON,TX,77054,7137940600,Profit,Y,Y,452705,29.6909709,-95.4101151
452706,NORTH LOOP EAST DIALYSIS,7139 NORTH LOOP EAST,,HOUSTON,TX,77028,7136758499,Profit,Y,N,452706,29.8063602,-95.2989796
452707,CIELO VISTA DIALYSIS,7200 GATEWAY E STE B,,EL PASO,TX,79915,9157716893,Profit,Y,Y,452707,31.7680541,-106.3705962
452708,TRC CONROE,500 MEDICAL CTR BLVD STE 175,,CONROE,TX,77304,9367563277,Profit,Y,N,452708,30.2849006,-95.4659637
452709,WESTMINSTER DIALYSIS,12121 WESTHEIMER STE 138,,HOUSTON,TX,77077,2814939046,Profit,Y,N,452709,29.735362,-95.59379
452710,NORTHEAST TEXAS DIALYSIS CTR,606 LOOP 59 NORTH,,ATLANTA,TX,75551,9037963311,Profit,Y,N,452710,38.3197567,-95.2512159
452711,NNA - NORTH,12221 N MOPAC EXPY,,AUSTIN,TX,78758,5129014044,Profit,Y,Y,452711,30.411556,-97.706421
452714,MISSION KIDNEY CENTER,901 PLAZA DR,,MISSION,TX,78572,9565192999,Profit,Y,N,452714,26.197796,-98.317751
452715,DSI SOUTH TEXAS RENAL CENTER,4300 2-2  S PADRE ISLAND DR,,CORPUS CHRISTI,TX,78411,3618559449,Profit,Y,Y,452715,27.719768,-97.392329
452718,CROWN OF TEXAS KIDNEY CENTER,3501 SONCY RD STE 130,,AMARILLO,TX,79119,8063511996,Profit,Y,N,452718,35.1752934,-101.9381423
452719,WEATHERFORD DIALYSIS CENTER,2025 FORT WORTH HIGHWAY,SUITE 400,WEATHERFORD,TX,76086,8175996783,Profit,Y,N,452719,32.7569063,-97.7465097
452720,DAVITA  WEST,1250 E CLIFF DR BLDG B,,EL PASO,TX,79902,9155779393,Profit,Y,N,452720,31.7765182,-106.4852034
452722,GUADALUPE KIDNEY DISEASE CL,626 MERIDA,,SAN ANTONIO,TX,78207,2102129300,Profit,Y,N,452722,29.40837,-98.528483
452727,EL MILAGRO DIALYSIS CENTER,2800 S IH 35    SUITE 120,,AUSTIN,TX,78704,5124489750,Profit,Y,Y,452727,30.229584,-97.745994
452728,SPRING BRANCH DIALYSIS,1425 BLALOCK STE 100,,HOUSTON,TX,77055,7139327795,Profit,Y,Y,452728,29.796433,-95.5239749
452731,DAVITA-CLEVELAND DIALYSIS CENTER,600 E HOUSTON STE 630,,CLEVELAND,TX,77327,2815933288,Profit,Y,N,452731,30.3410337,-95.0827861
452732,FMC-SOUTH LAREDO,802 GUADALUPE ST,,LAREDO,TX,78040,9567297411,Profit,Y,Y,452732,27.5066023,-99.488633
452733,FLORESVILLE DIALYSIS,543 10TH STREET,,FLORESVILLE,TX,78114,8303934010,Profit,Y,N,452733,29.150018,-98.1625898
452734,DAVITA-GONZALES,1406 NORTH SARAH DEWITT,,GONZALES,TX,78629,8306724377,Profit,Y,N,452734,29.514172,-97.4271325
452735,BAY AREA DIALYSIS SOUTHSIDE,4112 S STAPLES STE AB,,CORPUS CHRISTI,TX,78411,3618140168,Profit,Y,Y,452735,27.7264239,-97.3791037
452736,UT SOUTHWESTERN - DALLAS DIALYSIS,204 EAST AIRPORT FREEWAY,,IRVING,TX,75062,9724387375,Profit,Y,Y,452736,32.835855,-96.942614
452737,NRI BROWNSVILLE,2945 CENTRAL BLVD,,BROWNSVILLE,TX,78520,9565428094,Profit,Y,Y,452737,25.944819,-97.508675
452738,FMC EAST CENTRAL HOUSTON,6830 CAPITOL ST,,HOUSTON,TX,77011,7139263394,Profit,Y,N,452738,29.735023,-95.305724
452739,FMC NORTH BUCKNER DIALYSIS CENTER,3650 N BUCKNER BLVD 108,,DALLAS,TX,75228,2143678880,Profit,Y,Y,452739,32.8010381,-96.6821459
452740,GAMBRO HEALTHCARE PEARSALL,1305 N OAK ST,,PEARSALL,TX,78061,8303344690,Profit,Y,N,452740,28.9032045,-99.0918903
452741,DAVITA - LOMA VISTA DIALYSIS,1382A LOMALAND DR,,EL PASO,TX,79935,9155910834,Profit,Y,Y,452741,31.7497841,-106.3271951
452742,DSI BEEVILLE RENAL CENTER,1905 NW FRONTAGE RD,,BEEVILLE,TX,78102,3613584175,Profit,Y,N,452742,28.4307676,-97.7419004
452743,TOMBALL DIALYSIS CENTER,27720 A TOMBALL PKY,,TOMBALL,TX,77375,2813516802,Profit,Y,N,452743,30.0785141,-95.6290531
452744,LONGVIEW DIALYSIS CENTER,425 N FREDONIA STE 300,,LONGVIEW,TX,75601,9032341452,Profit,Y,Y,452744,32.498885,-94.737537
452745,BAYSHORE DIALYSIS CENTER,4300 FAIRMONT PARKWAY SUITE 100,,PASADENA,TX,77504,2814872947,Profit,Y,N,452745,29.649563,-95.178776
452747,SOUTH SAN ANTONIO DIALYSIS CENTER,1313 SE MILITARY DR,SUITE 111,SAN ANTONIO,TX,78214,2109322434,Profit,Y,N,452747,29.354634,-98.476954
452748,RCG PARIS,110 S. COLLEGIATE,,PARIS,TX,75460,9037841989,Profit,Y,Y,452748,33.66037,-95.526736
452749,NRI EL PASO EAST,10737 GATEWAY W STE 100,,EL PASO,TX,79935,9155908334,Profit,Y,Y,452749,31.750302,-106.340941
452750,MEDICAL CENTER KIDNEY CLINIC,2254 HOLCOMBE BLVD,,HOUSTON,TX,77030,7137979909,Profit,Y,Y,452750,29.7059235,-95.3902153
452751,DSI RIVERSIDE RENAL CENTER,13434 LEOPARD STREET STE A17,,CORPUS CHRISTI,TX,78410,3612414873,Profit,Y,N,452751,27.8667132,-97.6233429
452752,NORTHEAST FT WORTH DIALYSIS CT,4121 DENTON HWY,,HALTOM CITY,TX,76117,8175811515,Profit,Y,N,452752,32.825338,-97.264459
452753,FALLS COUNTY KIDNEY CENTER,602 HWY 6 SOUTH,,MARLIN,TX,76661,2548833699,Profit,Y,N,452753,31.2480408,-96.8430975
452754,"TEXAS CITY DIALYSIS, LP",3557 PALMER HWY,,TEXAS CITY,TX,77590,4099489300,Profit,Y,N,452754,29.395322,-94.9487164
452755,DAVITA - MEMORIAL DIALYSIS CENTER,11621 KATY FREEWAY,,HOUSTON,TX,77079,2815585702,Profit,Y,Y,452755,29.783325,-95.589237
452756,FMC - FLORESVILLE KIDNEY DIS CTR,2006 10TH ST,,FLORESVILLE,TX,78114,8302164499,Profit,Y,N,452756,29.1339262,-98.1451518
452757,SANDCASTLE DIALYSIS LLC,8900 EMMETT F. LOWRY EXP STE 201,,TEXAS CITY,TX,77591,4099330406,Profit,Y,N,452757,29.400505,-95.011861
452758,DAVITA MESA VISTA DIALYSIS,2400 N OREGON,SUITE C,EL PASO,TX,79902,9155325598,Profit,Y,Y,452758,31.774749,-106.502144
452760,FRESENIUS MEDICAL CARE PAMPA,2545 PERRYTON PKY STE E1,,PAMPA,TX,79065,8066658200,Profit,Y,N,452760,35.5663033,-100.9674376
452761,KATY DIALYSIS CENTER,403 W. GRAND PARKWAY SOUTH,SUITE T,KATY,TX,77494,2813926063,Profit,Y,N,452761,29.776626,-95.776303
452762,CYFAIR DIALYSIS CENTER,9110 JONES RD STE 110,,HOUSTON,TX,77065,2815170527,Profit,Y,N,452762,29.906542,-95.583561
452763,SOUTHEAST TEXAS KIDNEY CENTER,3730 DRYDEN RD,,PORT ARTHUR,TX,77642,4099834110,Profit,Y,Y,452763,29.9091875,-93.921434
452764,NRI - EDINBURG,4302 S SUGAR RD STE 105,,EDINBURG,TX,78539,9562879810,Profit,Y,N,452764,26.2633691,-98.1845951
452765,US RENAL CARE MEDINA COUNTY DIALYSIS,3202 AVE G,,HONDO,TX,78861,8304263843,Profit,Y,N,452765,29.335148,-99.1355346
452767,FRESENIUS MEDICAL CARE EDINBURG KIDNEY CENTER,5406 SOUTH JACKSON ROAD,,EDINBURG,TX,78539,9566681208,Profit,Y,N,452767,26.252967,-98.194298
452768,RENAL CARE GROUP CROCKETT,951 LOOP 304 E STE 100,,CROCKETT,TX,75835,9365462288,Profit,Y,N,452768,31.327993,-95.438122
452769,HILL COUNTRY DIALYSIS CENTER OF SAN MARCOS,1820 PETER GARZA,,SAN MARCOS,TX,78666,5123964220,Profit,Y,N,452769,29.858579,-97.949389
452772,ALVIN DIALYSIS CENTER,2625 S LOOP 35 STE 154,,ALVIN,TX,77511,2813880707,Profit,Y,N,452772,29.4460275,-95.2377275
452773,UT SOUTHWESTERN - OAKCLIFF DIALYSIS,608-610 WYNNEWOOD VILLAGE,,DALLAS,TX,75224,2149417807,Profit,Y,N,452773,32.7223422,-96.8303836
452774,DAVITA - SHERMAN,205 W LAMBERTH RD,,SHERMAN,TX,75092,9038682227,Profit,Y,N,452774,33.661282,-96.619048
452776,FOURTH STREET DIALYSIS,3101 B NORTH 4TH ST,,LONGVIEW,TX,75605,9032340112,Profit,Y,N,452776,32.53592,-94.7305499
452777,FMC - ALAMO CITY DIALYSIS,805 CAMDEN ST,,SAN ANTONIO,TX,78215,2105271308,Profit,Y,N,452777,29.4375347,-98.487094
452778,FT BEND DIALYSIS CTR,3819 CARTWRIGHT RD,,MISSOURI CITY,TX,77459,2814030749,Profit,Y,N,452778,29.581247,-95.565126
452779,NNA - ROUNDROCK,1499 E OLD SETTLERS BLVD,,ROUND ROCK,TX,78664,5126718012,Profit,Y,N,452779,30.538171,-97.668951
452780,HOUSTON KIDNEY CTR SOUTHWEST,11111 BROOKLET DR STE 100 BLDG 100,,HOUSTON,TX,77099,2815301905,Profit,Y,N,452780,29.65932,-95.563146
452781,FMC - VILLAGE OAKS KIDNEY DISEASE CLINC,11701 TOEPPERWEIN RD,,LIVE OAK,TX,78233,2106554005,Profit,Y,N,452781,29.545043,-98.342128
452782,FMC CARIZZO SPRINGS KIDNEY DISEASE CLINIC,409 S. 7TH STREET,,CARRIZO SPRINGS,TX,78834,8308763939,Profit,Y,N,452782,28.5190164,-99.8627977
452783,MONCRIEF DIALYSIS CENTER,800 WEST 34TH STREET,SUITE 101,AUSTIN,TX,78705,5124857872,Profit,Y,Y,452783,30.3022274,-97.7435191
452784,TRC HOUSTON KIDNEY CENTER CYPRESS,221 FM-1960,,HOUSTON,TX,77090,2818808821,Profit,Y,Y,452784,30.0204906,-95.4309567
452785,WEST TYLER DIALYSIS,3600 WEST ERWIN,,TYLER,TX,75702,9035264286,Profit,Y,N,452785,32.3523684,-95.3398074
452786,MISSOURI CITY DIALYSIS,1673 CARTWRIGHT ROAD,,MISSOURI CITY,TX,77459,2814379700,Profit,Y,N,452786,29.5835048,-95.5278443
452787,SPRING DIALYSIS,"607 TIMBERDALE LANE, SUITE 100",,HOUSTON,TX,77090,2818807066,Profit,Y,Y,452787,30.020028,-95.43937
452788,SATELLITE DIALYSIS SAN MARCOS,900 BUGG LANE,SUITE 220,SAN MARCOS,TX,78666,5123929199,Profit,Y,N,452788,29.880482,-97.920781
452789,"SATELLITE DIALYSIS OF TEXAS LTD, MANOR",3607 MANOR ROAD,,AUSTIN,TX,78723,5129270300,Profit,Y,N,452789,30.289146,-97.6975269
452790,SATELLITE DIALYSIS METRIC,10000 METRIC BLVD   SUITE 100,,AUSTIN,TX,78758,5129770300,Non-Profit,Y,Y,452790,30.3797902,-97.7166336
452791,"DCI DIALYSIS CARE SERVICES,INC",4731 N.E. STALLINGS,,NACOGDOCHES,TX,75965,9365699900,Non-Profit,Y,Y,452791,31.6520387,-94.6523949
452792,LUBBOCK DIALYSIS CENTER-REDBUD,1126 SLIDE RD.,SUITE 4-A,LUBBOCK,TX,79416,8067856285,Profit,Y,Y,452792,33.584885,-101.923698
452793,FMC DIALYSIS SERVICES TERRELL,"351 SOUTH VIRGINIA AVE, SUITE 300",,TERRELL,TX,75160,9725249990,Profit,Y,N,452793,32.7335909,-96.274985
452794,FRESENIUS MEDICAL CARE KAUFMAN,2213 OLD KEMP HIGHWAY,,KAUFMAN,TX,75142,9729324846,Profit,Y,N,452794,32.5731871,-96.3095224
452796,LOCKEHILL KIDNEY DISEASE CLINIC,10134 HUEBNER ROAD,,SAN ANTONIO,TX,78240,2106416000,Profit,Y,N,452796,29.5357023,-98.5879083
452797,SATELLITE DIALYSIS SOUTHWOOD,1635 W. BEN WHITE BLVD.,,AUSTIN,TX,78704,5123830300,Profit,Y,N,452797,30.2275887,-97.7838294
452798,NEW BRAUNFELS DIALYSIS,900 LOOP 337,,NEW BRAUNFELS,TX,78130,8306204652,Profit,Y,N,452798,29.7109663,-98.1019063
452799,TARRANT DIALYSIS CENTER-CENTRAL,4201 E.BERRY,SUITE #8,FORT WORTH,TX,76105,8175310326,Profit,Y,N,452799,32.7140498,-97.2628301
452800,DSI SOUTH CENTRAL TEXAS RENAL CENTER,2222 MORGAN AVE #104,,CORPUS CHRISTI,TX,78405,3618841113,Profit,Y,N,452800,0,0
452801,"QUALITY DIALYSIS TWO, INC","4007 GREENBRIAR, SUITE E",,STAFFORD,TX,77477,2814914009,Profit,Y,Y,452801,29.632326,-95.57187
452802,RENAL CARE GROUP ORANGE COUNTY,280 STRICKLAND DRIVE,,ORANGE,TX,77630,4098834001,Profit,Y,N,452802,30.0963037,-93.7646794
452803,HENDERSON DIALYSIS CENTER,1002 HWY 79 NORTH,,HENDERSON,TX,75652,9036556922,Profit,Y,N,452803,32.1584806,-94.7842123
452804,KIDNEY TREATMENT CENTER EAST,1608  SOUTH NEW BRAUNFELS,,SAN ANTONIO,TX,78210,2105319693,Profit,Y,N,452804,29.403491,-98.4612155
452805,FMC GRANBURY,950 WHITEHEAD ROAD,,GRANBURY,TX,76048,8172799505,Profit,Y,N,452805,32.4330939,-97.768713
452806,TEMPLE KIDNEY CENTER,2915 SAULSBURY,,TEMPLE,TX,76504,2547421162,Profit,Y,N,452806,31.1113718,-97.369941
452808,BIOTRONICS KIDNEY  CENTER OF ORANGE,1301 S MARTIN LUTHER KING DR,,ORANGE,TX,77630,4098867714,Profit,Y,N,452808,30.0953793,-93.78055
452809,NRI EL PASO WEST,3100 N. STANTON,,EL PASO,TX,79902,9155327007,Profit,Y,N,452809,31.781077,-106.502996
452811,NORTH CENTRAL KIDNEY DISEASE CENTER,116 GALLERY CIRCLE #102,,SAN ANTONIO,TX,78258,2104994003,Profit,Y,N,452811,0,0
452812,"RENAL CARE GROUP, ATHENS",425 SOUTH CARROLL SUITE #3,,ATHENS,TX,75751,9036778471,Profit,Y,N,452812,0,0
452813,FMC DIALYSIS SERVICES VISTA DEL SOL,"10420 VISTA DEL SOL, SUITE #201",,EL PASO,TX,79925,9155928496,Profit,Y,Y,452813,0,0
452814,FMC DIALYSIS SERVICES OF MCKINNEY,1831 HARROUN,,MCKINNEY,TX,75069,9725620634,Profit,Y,N,452814,33.214357,-96.629256
452816,BROADWAY KIDNEY DISEASE CENTER,8840 TRADEWAY,,SAN ANTONIO,TX,78217,2108059880,Profit,Y,N,452816,29.5206219,-98.4574243
452817,HARLINGEN DIALYSIS,4302 SESAME DRIVE,,HARLINGEN,TX,78550,9563654103,Profit,Y,Y,452817,26.165019,-97.680025
452819,TEXAS RENAL VENTURES,1049 CLIFTON STREET,,FORT WORTH,TX,76107,8178705002,Profit,Y,Y,452819,32.7491364,-97.3680257
452820,USRC MCALLEN DIALYSIS,1301 EAST RIDGE ROAD,SUITE C,MCALLEN,TX,78503,9566688484,Profit,Y,N,452820,26.1843499,-98.209054
452821,KIRBY KIDNEY DISEASE CENTER,4653 BINZ ENGLEMAN ROAD,SUITE  #2,KIRBY,TX,78219,2106610201,Profit,Y,N,452821,29.459834,-98.4012879
452822,DALLAS EAST DIALYSIS,3312 NORTH BUCKNER,SUITE 213,DALLAS,TX,75228,2146601840,Profit,Y,N,452822,32.8063416,-96.6806872
452823,US RENAL CARE LAREDO DIALYSIS,6801 MCPHERSON ROAD,SUITE 107,LAREDO,TX,78041,9567251202,Profit,Y,N,452823,27.565346,-99.472438
452825,NNA - BASTROP,423 OLD AUSTIN HIGHWAY,,BASTROP,TX,78602,5125819993,Profit,Y,N,452825,30.109958,-97.330188
452826,FMC DIALYSIS SERVICES WAXAHACHIE,1300  S. ROGERS STREET,,WAXAHACHIE,TX,75165,9729382212,Profit,Y,N,452826,32.375443,-96.862815
452827,NNA - MARBLE FALLS,802 STEVE HAWKINS PARKWAY,,MARBLE FALLS,TX,78654,8307989575,Profit,Y,Y,452827,30.557915,-98.2739859
452828,FMC DIALYSIS SERVICES SOUTHWESTERN,6010 FOREST PARK,SUITE 200,DALLAS,TX,75235,2143662973,Profit,N,Y,452828,32.8214446,-96.8425155
452829,KIDNEY TREATMENT CENTER NORTHWEST PA,3939  MEDICAL DRIVE      SUITE 110,,SAN ANTONIO,TX,78229,2106923075,Profit,Y,N,452829,29.520321,-98.560941
452830,KIDNEY CENTER OF JASPER,930 MARVIN HANCOCK DRIVE,,JASPER,TX,75951,4093844200,Profit,Y,N,452830,30.9118696,-94.0080386
452831,FMC DIALYSIS SERVICES WACO WEST,730 W. HIGHWAY 6,,WACO,TX,76712,2547727719,Profit,Y,Y,452831,31.5039524,-97.177664
452832,DIALYSIS SERVICES OF GRAPEVINE,1601 HART COURT,,SOUTHLAKE,TX,76092,8173291866,Profit,Y,N,452832,32.9241171,-97.1261863
452833,KATY CINCO RANCH DIALYSIS,1265 ROCK CANYON ROAD,,KATY,TX,77450,2813921616,Profit,Y,Y,452833,29.764905,-95.752578
452834,"INNOVATIVE RENAL CARE - WEBSTER, INC.",1700 WEBSTER,,HOUSTON,TX,77003,7135716674,Profit,Y,Y,452834,29.7439981,-95.3656453
452835,BEAUMONT KIDNEY CENTER,1085 S. 23RD STREET,,BEAUMONT,TX,77707,4098402020,Profit,Y,Y,452835,30.066414,-94.1425749
452836,FMC HARLINGEN,1653 TREASURE HILLS BLVD.,,HARLINGEN,TX,78552,9564121097,Profit,Y,Y,452836,26.1710405,-97.669157
452837,FMC DIALYSIS SERVICES OF DEER PARK,4621 CENTER,,DEER PARK,TX,77536,2815426856,Profit,Y,N,452837,29.667509,-95.12236
452838,"TARRANT DIALYSIS CENTER, NORTH FORT WORTH",1978 EPHRIHAM AVENUE,,FORT WORTH,TX,76106,8176247811,Profit,Y,N,452838,32.7890269,-97.3788865
452840,US RENAL CARE HOME THERAPIES,1313  LA CONCHA,,HOUSTON,TX,77054,7136682744,Profit,N,Y,452840,29.69129,-95.410836
452841,RCG - CENTER DIALYSIS,457 HWY 7 EAST,,CENTER,TX,75935,9365987351,Profit,Y,Y,452841,31.7990983,-94.1778719
452842,CHILDRENS DIALYSIS CLINIC OF CENTRAL TEXAS,1301 BARBARA  JORDAN BLVD,SUITE 103,AUSTIN,TX,78723,5125244213,Non-Profit,Y,Y,452842,30.3056103,-97.7074012
452844,FMC DIALYSIS SERVICES OF DICKINSON,3800 HUGHES COURT,,DICKINSON,TX,77539,2815342673,Profit,Y,N,452844,29.4461,-95.078224
452845,TRC PEARLAND DIALYSIS,6516  BROADWAY,SUITE 122,PEARLAND,TX,77581,2814127422,Profit,Y,Y,452845,29.5593833,-95.3206618
452846,FMC DIALYSIS SERVICES OF NORTH BROWNSVILLE,"1900 N. EXPRESSWAY, SUITE E",,BROWNSVILLE,TX,78521,9565045045,Profit,Y,Y,452846,25.943439,-97.50198
452847,TOTAL RENAL CARE- PIN OAK DIALYSIS,1302 PIN OAK ROAD,,KATY,TX,77494,2813924444,Profit,Y,N,452847,29.7669435,-95.8164428
452848,FMC DIALYSIS SERVICES PLAINVIEW,3304 OLTON ROAD,,PLAINVIEW,TX,79072,8062966661,Profit,Y,N,452848,34.1894045,-101.783823
452849,RCG MINEOLA DIALYSIS,102 MAXINE,,MINEOLA,TX,75773,9035699252,Profit,Y,N,452849,32.676206,-95.4871146
452850,FMC DIALYSIS SERVICES OF PEARLAND,1830 BROADWAY,,PEARLAND,TX,77581,2819930723,Profit,Y,N,452850,29.5478235,-95.2378175
452851,US RENAL CARE GATEWAY DIALYSIS,7171  HWY 90 WEST,SUITE 101,SAN ANTONIO,TX,78227,2106739200,Profit,Y,Y,452851,29.402472,-98.632282
452853,FMC DIALYSIS SERVICES OF WEST LAREDO,4151 BOB BULLOCK LOOP,SUITE 105,LAREDO,TX,78046,9567918100,Profit,Y,N,452853,27.5303609,-99.445652
452854,RENAL CARE GROUP - ROBSTOWN,902 LINCOLN AVENUE,,ROBSTOWN,TX,78380,3617670408,Profit,Y,N,452854,27.7833382,-97.6683845
452855,TARRANT DIALYSIS CENTER - GRAND PRAIRIE,1006 NORTH CARRIER PARKWAY,,GRAND PRAIRIE,TX,75050,9722637202,Profit,Y,N,452855,32.7549849,-97.0179482
452856,RENAL CARE GROUP NEDERLAND,8797 9TH AVENUE,,PORT ARTHUR,TX,77642,4097292212,Profit,Y,N,452856,29.952786,-93.9856779
452857,HOME KIDNEY CARE,6200  LBJ FREEWAY SUITE 100,,DALLAS,TX,75240,2144667233,Profit,N,Y,452857,32.924441,-96.8003221
452858,MISSION HILLS DIALYSIS,2700 NORTH STANTON,,EL PASO,TX,79902,9153510722,Profit,Y,Y,452858,31.7775309,-106.5022686
452859,JACKSONVILLE DIALYSIS CENTER,908 STATE HWY 456,SUITE 1,JACKSONVILLE,TX,75766,9035893828,Profit,Y,N,452859,31.9404769,-95.2367116
452860,SOHUM-SOUTHEAST HOUSTON DIALYSIS,7647 SOUTH FREEWAY,,HOUSTON,TX,77021,7138421010,Profit,Y,Y,452860,29.6851974,-95.3790363
452861,FMC DIALYSIS SERVICES OF ABILENE SOUTH,2009 HOSPITAL PLACE,,ABILENE,TX,79606,3257932594,Profit,Y,N,452861,32.374361,-99.747827
452862,FMC MEYERLAND,10311 SOUTH POST OAK,,HOUSTON,TX,77035,7132839488,Profit,Y,N,452862,29.67005,-95.4614
452863,GRAND PRAIRIE DIALYSIS CENTER INC,550 S CARRIER PARKWAY,SUITE 450,GRAND PRAIRIE,TX,75051,9722372400,Profit,Y,N,452863,32.7395461,-97.0145372
452864,FMC DIALYSIS SERVICES OF SOUTHWEST SAN ANTONIO,134 CAMINO DE ORO,,SAN ANTONIO,TX,78224,2109329156,Profit,Y,N,452864,29.353254,-98.550437
452865,FMC DIALYSIS SERVICES OF INGRAM,6945 ALAMO DOWNS PARKWAY,,SAN ANTONIO,TX,78238,2105201000,Profit,Y,N,452865,29.4549583,-98.6196059
452866,"AMARILLO KIDNEY SPECIALISTS, LLC",8604 SOUTH COULTER STREET,,AMARILLO,TX,79119,8063580051,Profit,Y,Y,452866,35.11915,-101.920586
452867,RENAL CENTER OF TYLER,510  S. SW LOOP 323,SUITE 580,TYLER,TX,75702,9035960102,Profit,Y,Y,452867,32.345386,-95.266535
452868,BROOKHOLLOW DIALYSIS,4918 WEST 34TH STREET,,HOUSTON,TX,77092,7136813043,Profit,Y,Y,452868,29.8195911,-95.4633698
452869,SUGARLAND DIALYSIS,13515 SOUTHWEST FREEWAY,,SUGAR LAND,TX,77478,2812405095,Profit,Y,Y,452869,29.623357,-95.597388
452870,US RENAL CARE MID VALLEY WESLACO DIALYSIS,1005 S. AIRPORT DRIVE,,WESLACO,TX,78596,9569685806,Profit,Y,Y,452870,26.15,-97.973793
452872,VALLEY DIALYSIS OF MCALLEN,2000 S. CYNTHIA,,MCALLEN,TX,78503,9569943374,Profit,Y,Y,452872,26.182863,-98.220782
452873,ODESSA KIDNEY DIALYSIS CENTER,6005 EASTRIDGE ROAD,,ODESSA,TX,79762,4325506012,Profit,Y,N,452873,31.895271,-102.315636
452875,DAVITA PHYSICIANS DIALYSIS NORTH HOUSTON,7115 NORTH LOOP EAST,NORTH PORT #2,HOUSTON,TX,77028,7136754794,Profit,Y,N,452875,29.8068162,-95.2998071
452877,RENAL SOLUTIONS DIALYSIS SERVICES,2756 WEST TC JESTER BLVD,,HOUSTON,TX,77018,7136809056,Profit,Y,Y,452877,29.8118195,-95.4451942
452878,MATAGORDA RENAL DIALYSIS CENTER,1105 AVE H,,BAY CITY,TX,77414,9792450099,Profit,Y,Y,452878,0,0
452880,BEECHNUT DIALYSIS CENTER,8325 BEECHNUT,,HOUSTON,TX,77036,7137725228,Profit,Y,N,452880,29.6924633,-95.5309798
452881,SATELLITE DIALYSIS ROUND ROCK,16010 PARK VALLEY DRIVE,SUITE 100,ROUND ROCK,TX,78681,5122750100,Profit,Y,N,452881,30.513105,-97.71172
452882,RENAL CARE GROUP  TYLER HOME DIALYSIS,"3826 TROUP HIGHWAY, SUITE K",,TYLER,TX,75703,9035818707,Profit,N,Y,452882,32.309086,-95.2705019
452883,RENAL CARE GROUP-SOUTHEAST TYLER,"3826 TROUP HIGHWAY, SUITE # L",,TYLER,TX,75703,9035815252,Profit,Y,N,452883,0,0
452884,DALLAS NORTH DIALYSIS CENTER,11886 GREENVILLE AVE,SUITE 100B,DALLAS,TX,75243,9729180100,Profit,Y,N,452884,32.9129041,-96.745251
452885,TRC KILGORE DIALYSIS CENTER,209 HWY 42 NORTH,,KILGORE,TX,75662,9039888200,Profit,Y,N,452885,32.3813641,-94.8690753
452886,DAVITA PHYSICIANS DIALYSIS  SOUTH HOUSTON,5989 SOUTH LOOP EAST,,HOUSTON,TX,77033,7136416130,Profit,Y,Y,452886,29.6900799,-95.3285124
452887,RENAL CENTER OF CARROLLTON,4240 INTERNATIONAL PARKWAY,SUITE 158,CARROLLTON,TX,75007,9723068410,Profit,Y,N,452887,33.024121,-96.847441
452889,CUERO LAKEVIEW KIDNEY CENTER LLC,1105 EAST BROADWAY,,CUERO,TX,77954,3612758648,Profit,Y,N,452889,29.0878277,-97.2738935
452890,USRC EDINBURG,206 CONQUEST BLVD,,EDINBURG,TX,78539,9563838488,Profit,Y,Y,452890,26.256805,-98.172279
452891,RENAL CARE GROUP- GILMER,1203 FM 49 - GILMER PLAZA,,GILMER,TX,75644,9036802300,Profit,Y,N,452891,32.728046,-94.963561
452892,SOUTH AUSTIN DIALYSIS LLC,6114 SOUTH 1ST STREET,,AUSTIN,TX,78745,5124478500,Profit,Y,N,452892,30.202347,-97.785126
452893,PINECREST DIALYSIS CENTER,913 E. PINECREST DRIVE,,MARSHALL,TX,75670,9039349660,Profit,Y,N,452893,32.5269035,-94.3580489
452894,OAK CLIFF DIALYSIS,2000 SOUTH LLEWELLYN,,DALLAS,TX,75224,2149430011,Profit,Y,N,452894,32.723374,-96.830698
452895,BANDERA ROAD DIALYSIS FACILITY,7180 BANDERA ROAD,,SAN ANTONIO,TX,78238,2106821300,Profit,Y,Y,452895,29.504087,-98.62766
452896,TARRANT DIALYSIS CENTER MANSFIELD,1800 HWY 157 N.,SUITE 101,MANSFIELD,TX,76063,6825180126,Profit,Y,N,452896,32.5949051,-97.1482158
452897,GILMER DIALYSIS,519 NORTH WOOD STREET,,GILMER,TX,75644,9038439886,Profit,Y,N,452897,32.7331,-94.9425762
452898,RIVER PARK DIALYSIS,2010 SOUTH LOOP 336 WEST,SUITE 200,CONROE,TX,77304,9367603333,Profit,Y,Y,452898,30.2814725,-95.4593146
452899,DOWNTOWN HOUSTON DIALYSIS CENTER,2207 CRAWFORD ST,,HOUSTON,TX,77002,7136550900,Profit,Y,N,452899,29.7442627,-95.3670661
453300,COOK CHILDRENS MEDICAL CENTER DIALYSIS UNIT,801 SEVENTH AVE,,FORT WORTH,TX,76104,6828853944,Non-Profit,Y,Y,453300,32.7364296,-97.3419585
453301,DRISCOLL CHILDREN'S HOSPITAL DIALYSIS UNIT,3533 ALAMEDA,2ND FLOOR SLOAN BLDG,CORPUS CHRISTI,TX,78466,3616946800,Non-Profit,Y,Y,453301,27.749766,-97.387254
